#m112,m122,m222,lam1,lam2,lam3,lam4,lam5,nvev1,nvev2,cbvev1,cbvev2,cbvev3,type
-298.860324404629,-2.05200540539801,-10730.6464075551,0.0239793329079868,6.21778234204856,0.474940065200403,0.729108462797666,-0.742735527306824,245.990100987503,-2.20685662383566,21.2201781198058,16.1516280623,232.848914373793,MinSad
-23456.0223383341,-40.1679357211719,-2927.61246676281,7.49370951123347,0.112805779138552,0.881287264681645,0.709621336428598,-0.673309650839211,17.0323946436442,-245.409652484785,-48.4919062960113,47.5216191014371,72.3323251131357,SadMin
-6159.77248582885,-10.2520122878753,-27246.8556821228,0.19910704056527,9.192825602988,0.660548174462536,0.698394428329124,-0.554422632531114,241.100091148234,-48.854335000215,-2.44533743085262,61.4746985950879,236.981461867536,SadMin
-10969.0492512442,-4767.6487442557,-529.577698144616,7.75721828979022,0.026568628073159,0.407323083435871,0.953281740277332,0.205100614561208,35.090573226521,-243.484397181081,-51.5964536839917,169.837928255922,5.21978389410171,MinSad
-4244.70908965579,-97.3240391131327,-38780.3158416034,0.0745953206874884,6.09695492750343,0.715427432877546,0.94052851783322,-0.916236925115591,228.522494183243,-91.068488799748,88.4716166923866,-93.7276695545937,-203.625565727769,SadSad
-4016.36502973828,13380.5478041799,-18340.7475881421,0.159048675843764,3.01223420911544,0.8245643048635,3.01413570825925,-0.660713868134827,242.087121395143,43.7015520847191,113.490023740384,102.220001508403,27.9972946065661,MinSad
-14850.7491410299,-137.806353564409,-22769.3906517187,0.49998834635959,1.1965861383544,0.781466162266403,0.377505520767802,-0.36312405044137,242.070792163206,-43.7919122838686,117.104531810789,-168.233563721446,-59.9230059720578,MinSad
-48291.6212857726,27.3601762736782,-21888.5932926573,2.65083921958787,0.536222287530922,1.19335072280281,0.415692960176821,-0.425021737531015,140.909038506302,-201.6448433936,53.7497452869317,-111.012897487309,-171.481643149013,MinSad
-39391.0373014072,86.6182575011309,-7517.49380668297,5.6070993714502,0.19344939915014,1.04213942961366,0.520110675486079,-0.543083922280173,75.5167166284073,-234.122244798876,92.7443805032691,-83.3326749356093,74.994961376585,MinSad
-9494.63437815572,133.883848446221,-47412.5677981083,0.172316993545638,4.47554071943596,0.893720584134587,0.174879173857047,-0.197401261732335,216.294542023624,117.186479982935,133.821031864249,-92.8961198836869,229.312398640326,MinSad
-4471.11693638268,432.697889369647,-18010.142918671,0.124365957303287,2.48588635235533,0.487997858182277,0.258653353635646,-0.33051600914936,229.028105989367,89.7893460657949,-238.654412381256,53.5995952863714,85.5647421095057,MinSad
-44597.7207973624,-28.8049864482709,-5298.37247882437,19.6213196129926,0.213824580758078,2.1513472441359,0.0138151095037262,-0.135696818419588,12.2766224393089,245.6934767988,24.8379622040729,19.2580376920172,-71.7894379380834,SadSad
-3503.85222445393,-3784.69451029589,-19976.1019868733,0.146504696303078,6.62163662470107,1.20400748958194,0.823802872013627,0.417956991859776,245.215611381314,-19.6291603205076,-85.5036938475261,75.8215411367628,48.8077983274911,MinSad
-29209.3565786192,129.927199261495,-55050.4236767627,0.818329957625962,2.95753160062692,1.54929163580696,0.843527049325614,-0.891769246763975,209.312524995957,-129.244987832476,194.725594859354,-28.8902600481877,-187.130467782121,MinSad
-28983.5912859786,-109.360953812903,-7805.13176920316,3.69407413167414,0.263437532518498,1.05132767909454,0.191845264938945,-0.207484113211395,26.3890667212461,-244.580492185255,-75.3116984662588,-197.586440790349,15.2076480078969,MinSad
-171.187854742833,-363.247553393785,-4366.12316277388,0.0137697298531622,6.48154952869206,0.21775132911894,0.368497730093176,-0.513753517302494,240.057657838914,-53.7431010725548,-126.952121131498,-42.9771338047982,29.1379354730513,MinSad
286.605958928522,-94.8015255228058,22989.9220703611,0.00165622735861832,35.9366600769663,0.295511750530599,0.438293768654307,-0.252943211141389,245.573426884821,-14.4807461149498,-228.492349909621,4.8344204501943,-235.111808018182,SadSad
-1635.53381192536,58.6078118659207,-1531.36673315629,0.056608476692321,0.0505806776965314,0.0551086046351512,0.233892875087428,-0.229846593169775,231.809660236301,82.3424642643804,146.764316831232,197.980730596492,19.4910437264722,MinSad
-27962.1668527965,206.712829805521,-21199.2473455774,1.18799106384916,0.680913879192421,0.900250697052039,0.748160373594517,-0.767123108191002,118.316120828517,-215.678685901254,197.380814422567,-113.039528823014,22.3107148610631,SadSad
-41284.3427877873,139.504572217455,-318.330664038111,31.483506181293,0.00620823334244966,0.223835130741305,0.142961983935522,-0.214000321351644,60.7740372432418,-238.37473942756,-31.2742184824759,121.851833990747,52.923963824641,MinSad
-6349.19260098224,748.60281705364,8963.92067998878,0.730728347921752,3.66792940284047,-1.23667754115798,0.753503752368885,-0.878170020228302,214.4749658712,120.484393240568,-157.95940265777,76.5338532780308,53.9724717539514,MinSad
-4137.0882696419,-5909.48654443679,-26472.2387904941,0.13008257448863,5.46919315427185,0.831417175997973,0.784970369575172,0.28227368554742,241.345712387927,-47.626117960256,168.813295565876,-68.3312338256929,119.13923157467,MinSad
-14309.6902777015,36.9219364678298,-6226.73444761868,1.19577772059655,0.218083966083718,0.468379463923869,0.787132721290811,-0.774334208938937,25.9885662624797,-244.623372602907,-28.8629222429598,-205.628403374878,-90.3845533594553,SadMin
-28256.6945103852,-211.457070653603,-8423.43266948435,3.02161108650484,0.253837447356607,0.87801342641301,0.201068692610328,-0.245500162384681,60.5370613202689,238.435031416749,-118.762132260813,-82.8532177521248,63.2710167708602,SadSad
-378.808829222177,-226.202606429818,-3211.41417741401,0.0422171800717271,44.1844315197555,1.32017099481403,0.542118142278862,-0.475064474312122,245.15611005531,20.3588237024777,201.573143664374,-32.3863125608425,-16.1153641604271,SadMin
-3793.55714651141,-130.247235826615,-40786.6791793735,0.145898912193605,17.4598841650638,1.49255991362821,0.426492439823356,-0.322264971970469,245.773819720464,10.5465416138491,-33.5064414127789,75.7202761081799,-58.875873846332,SadMin
-39201.2344392332,422.637472398571,-4230.13663072733,19.3776021597572,0.160934012489706,1.67781542034997,0.136056656623611,-0.270373735158871,20.1898874850896,-245.170080644722,34.6790410845146,-192.98691239414,39.5670959427295,SadSad
191.440689239185,-35.4497835867969,4296.02675940224,0.00167790317915718,13.0655730642628,-0.0180545265302702,0.703917085009945,-0.645067087025066,245.547385324811,14.9158157721458,45.3521880120069,-29.6365119901438,145.276757086959,SadSad
-3813.06151843106,5.02851941687832,-3306.75035681469,0.132953965540862,0.101366015195314,0.11454031648776,0.433168140433632,-0.432679102637098,239.651411862033,-55.5265773529604,-121.625741784293,-170.112060325415,-143.026120027437,SadMin
-50932.2683054884,491.127735314866,-10833.4924416652,5.4520627590808,0.239771750497141,1.13910888802533,0.484775992828447,-0.559313029696174,106.099043857766,221.943670539324,102.704136311071,-130.926993687118,77.2636732450193,MinSad
-592.048999221696,448.701252620068,-10895.0297428748,0.018562276081219,9.36006157809591,0.37812216132515,0.0617774756573071,-0.19384224377676,244.202613529256,-29.6830514853351,141.306308503588,-52.4373497291407,-76.194492881284,SadSad
-430.670269975175,-40.5939633033777,10963.4975555232,0.0175479547460951,5.68950514219612,-0.303710344612932,0.35072946536202,-0.358101860154152,245.044910989196,-21.656213849544,-222.314457481521,-51.9146147479623,218.196305932776,SadSad
-1926.60479734542,268.327279016467,-18026.3327886115,0.073315520298611,7.70060840606341,0.81279917450397,0.909250018016704,-1.07941731418476,241.918146746249,44.627460995,43.6085578261204,-76.0212332399121,-56.8455405172168,MinSad
-19216.0285403553,-356.262631907685,-96134.8854214617,0.430295600966965,11.2359687858372,2.23866255111587,0.124125311647631,-0.206640645356122,227.825459282953,-92.7984919193808,215.718473449147,43.191418948988,197.053630771843,MinSad
-31.4278409494218,1006.6183137611,-8205.86564112713,0.145502519878415,5.38153501246284,-0.214355143574068,0.647618888015644,-0.970292699554828,222.896980645197,104.08139132071,-93.5118379936035,69.2197214669749,21.463026194125,MinSad
28049.2923567162,638.61511152313,-18266.7589112826,7.66851593976265,0.797158285290457,-1.20523756776359,-0.0385156997833318,-0.18987255741942,72.5401020344265,235.06155278317,28.4336258466559,-218.983072387902,15.0499313857978,MinSad
-2902.38406728318,-432.809865940809,-25299.877841631,0.0923435285171143,8.55175565748341,0.970901843590005,0.490818591734961,-0.613661541917748,240.783881205852,-50.3897068005577,-101.775390611613,-73.4394406863829,96.5243823938192,MinSad
21.4920359724275,69.5080515355601,-880.087197989043,0.00374884826923419,8.55772020594456,0.128522883476782,0.353494245671506,-0.403787269288208,245.00111035299,-22.1462395408817,113.907889110731,-27.519511039827,-126.925656472738,MinSad
-14360.0945588484,-3.76606957643739,-1774.37582521864,4.25087906402058,0.0713484255835489,0.526749654519971,0.898187068219586,-0.908384088247286,25.3105567745003,-244.694453790364,12.5892680437248,60.93883853832,86.8544074247478,MinSad
-433.514862747544,1968.87247590437,-8739.97810407341,0.0152437805678327,6.90197230738819,0.425704396343691,-0.0883904487430318,-0.522041783618672,242.471648243518,-41.5150550773023,-175.306069857804,41.7763373932403,2.03976585591604,SadSad
-2507.7798591144,83.6291320502492,-14857.9343284132,0.0650650318090969,1.98066667758509,0.360214838947212,0.747656652896472,-0.722765188664283,233.358963755195,77.8433942932966,155.946293412661,45.0070117532278,232.157500263386,SadSad
-12928.8644232921,-25.2925953215139,-25264.7985398707,0.434053552238104,0.995489045809584,0.848812422574347,0.551293026943961,-0.528923834578412,242.562894112604,-40.9785602445693,125.403968131467,-18.5132811756054,-214.3026641967,SadSad
-10679.6707216801,-287.258185109116,-38321.3418536224,0.199488897471011,2.58673213497582,0.711999702954877,0.697548938057918,-0.665395674838814,201.206424384933,-141.534359030697,-180.88776508172,101.975883379097,208.505021253303,SadMin
-16288.4175481767,403.25143150238,-16567.0200885783,0.562340624564791,0.575184747537009,0.576547241762612,0.912436746389257,-0.877388630000973,75.2445315657408,234.20986415916,-174.82199900089,-134.296215710986,-108.07026473091,MinSad
-32363.7706432481,146.701736884905,-14809.6467731086,2.16497250630461,0.454363805821483,0.988630457528728,0.974391970230358,-0.954191898077128,85.891328432476,230.518284958275,-142.202153584598,-104.394795589712,-80.9799291988824,SadMin
-734.660169681181,905.350764235765,11907.0923687838,0.110627792869256,28.9609420419157,1.09678108820424,-1.61861911562089,-0.608210045665762,239.101806264191,57.8474393659865,-117.746191508224,9.90878934119684,-61.9885025588858,MinSad
-11846.5090615684,-1822.85515957689,-6869.68848070885,0.977785132136523,0.423751447924172,0.332063905594928,0.555161154167347,-0.753585935612125,161.132663606227,-185.882394860736,-134.825579168199,-139.478632307023,31.7796510564963,MinSad
-409.062139801145,719.390011060351,-10380.9492628922,0.0114837401667745,6.70351178359012,0.190145512455503,0.287897187961335,-0.425949240723159,239.455382112129,-56.3659469674226,201.905246466708,-55.5192622726204,99.7232494814605,MinSad
-660.134162788914,-454.165227770989,-11002.8225314546,0.0294437731882678,6.29985126091946,0.355462878135413,0.646090431519087,-0.763630622780073,244.521980982931,26.9258391918067,-146.42415737406,-56.5763468447884,-98.3231507510246,SadSad
-44840.9587760914,22950.8601800568,-21522.9313790271,2.94209004989666,0.661890158671032,1.47544486609725,1.53422794951278,0.606468042533526,88.3262795677651,229.596316036902,-138.10926575209,-156.459093941505,16.1944219106501,MinSad
-48065.2973547974,-125.98186358863,-16469.6386231724,6.258813746228,0.607191883376137,2.19324302397338,0.765935613669079,-0.823054317077342,3.30703342873196,-245.977770397858,48.0844605710753,94.3005352809893,-106.901404709188,MinSad
356.653682744967,-4982.62979396981,-51871.2719752656,0.0255111601740484,112.491250479666,4.37384281292945,2.62925604497352,-0.281687571310205,245.80479546098,-9.79808799642947,83.8248921793052,-34.2477516565516,-80.2953184685721,MinSad
6.2999880715717,-150.238062028795,-4904.39315690316,0.0153189585295707,33.3011351291917,0.732357276107923,0.917093469238121,-0.783973588492021,244.266090841846,29.156077665609,-48.7611549844334,45.6408280659674,72.7737896550973,SadSad
-3743.88170797236,-655.196611390978,-11623.127672086,0.16828000066509,0.405311355250593,0.516687188995589,0.544110520379812,-0.189452224267257,7.27045023504497,-245.89253862893,-187.860231568175,20.02460343033,-106.202793831595,MinSad
-6864.46233895027,79.4006755353955,-33419.1491918603,0.248190348542304,6.20621122149804,1.28020431490313,0.619737685820192,-0.635684946736385,245.27614060019,18.8577531078234,-141.117866391412,75.0651151055551,115.024108968421,MinSad
42.0098012318957,70.5863665908899,-2041.55262686262,0.00485360403014429,6.109920251114,0.0890724160749948,0.543858383782919,-0.573699742474731,244.001129238155,-31.2961488126777,-139.937159388505,36.803942512275,-4.93524764796186,MinSad
-6895.94998789262,-4740.73991931406,-6232.62304490024,0.303916691053085,0.219378818269677,0.286205575753659,0.891403669930136,-0.405031760119808,76.3621550396893,-233.847859254034,-192.214533186273,102.472010244439,37.2550229554551,MinSad
-9750.29470774342,337.018309035058,-14015.4786423679,0.329397259376558,0.668533907297686,0.462421354214655,0.303031386963816,-0.188564104059653,244.443282182062,27.6311743518236,30.3671798708456,197.746958587828,-71.5627650162178,SadMin
-7509.28691508536,87.1178022519307,-40753.9414497027,0.16185535197368,4.86024125177053,0.885827481306813,0.669391959701505,-0.659606707434598,227.170626965022,-94.3901808681327,-219.427676328975,-84.9224770534934,117.891862701399,SadSad
-315.248895235274,98.7086416159327,-69.1991695441827,0.0229806302923606,0.0250743810427643,0.0465354271727971,0.971357942679379,-0.925712512759248,245.782271665428,10.347701917909,-27.0681363625219,-158.94555768236,-39.4654976425944,MinSad
-14090.9778339976,33.5893038585506,-117247.186654195,0.560861871058897,1.01249967041838,4.34866427656513,0.970660354897859,-1.07312052067429,245.971298998027,3.75766805655735,51.9147570589574,-11.0532670517128,236.027728182815,MinSad
117.076243529718,32.029985255151,-2203.2920989443,0.0550441994880148,68.5312912505096,2.48010737741951,0.702900650487222,-0.73887117363309,245.855938818724,8.41768065227373,58.3972598495799,-26.2584520599714,179.33852594629,MinSad
412.659767376721,-106.677145653698,32705.3789404167,0.0271861989266481,83.7144041751234,1.95122266305239,-0.280059779273465,0.328756762277374,245.974498065386,-3.54207587178594,162.432773872594,-21.6393419843288,-6.46849278624913,SadSad
-28998.8486501785,1187.57017298059,-4041.41202955504,9.11953377744283,0.159742368628892,1.19286931232859,0.77292466986342,0.0295355340272745,12.7031870410854,245.671791296842,52.047168588374,58.9401808429861,-69.321049830236,MinMin
34.062604824188,-14.5367248314411,38372.4120863824,0.000772269734209717,38.3894620005814,0.12216147965535,-0.0966155121542227,-0.0339092876786518,245.414981704533,-16.9554343784999,145.375196662611,1.71031864367458,168.697623374858,MinSad
-88245.1549337411,-221.368238868979,-7643.74345925223,49.8689764826744,0.376160278549897,4.72688310056956,0.69476247447905,-0.804986674857165,7.57292329686044,245.883409022935,43.0650533706518,85.5078902335479,-37.3347979225982,SadSad
-2928.97252433945,-7375.98441004931,-30339.6530519798,0.12317334746985,7.54838733454794,1.30821312466951,1.53159287529772,0.177360244088475,243.805847223724,-32.7827524701989,-194.005693095584,46.571141378967,77.0173045704456,MinSad
-5214.74683922641,376.164914315741,-23412.2393201371,0.169847937386726,4.27943139438205,0.355430074319859,0.419802002755335,-0.479784903047577,225.684466413919,97.8903550890723,-140.635644998509,92.7469158128232,165.946680938982,MinSad
-39756.450934137,-200.278663076423,-48809.3232243505,1.31459863056593,1.98885146243311,1.58958938699178,0.0824215734912495,-0.0300231252796717,233.92080039756,-76.1384209277085,-48.0496045123187,162.857050128502,166.015529392127,SadMin
-47844.0214407053,105.334653669943,-24398.7285954497,2.8945631469142,0.742128452902011,1.45818201059555,0.11377174464827,-0.0843192494938022,84.9615362176599,230.862594119392,60.5405143655215,121.15071314392,-152.602085391677,SadMin
-6125.48893011871,-2080.29874905704,-26649.407579966,0.196144191538716,3.75640925722306,0.90933561860996,0.768563859156391,-0.484735558133066,240.358182543837,-52.3826696935478,174.400831897121,-87.9008217860211,-51.7661650322127,MinSad
-20851.3410608493,15266.4736772993,-25609.3583330769,0.737299487348968,1.114784694438,0.91492747571152,3.07087650530529,-0.585876008964542,240.750286619909,50.5499702515429,-57.8923379107127,-211.276880939099,52.5427723037481,MinSad
-46754.4440723764,64.7226145383829,-29028.0084997996,2.52948709251812,0.946196835565662,1.56538382816743,0.735992784252533,-0.785298916904736,78.5121039229504,-233.134831240619,150.531983485074,-17.7476524435137,125.212912133447,MinSad
-20476.7258188749,186.447039029305,-61975.1634685916,0.357461547688241,3.25774858755072,1.09879624076852,0.66364850215709,-0.680142284790422,176.902946320425,170.942527134569,-214.531164806658,108.528495257191,-192.436326507232,MinSad
-5166.17727567707,2816.00459479095,-29326.0201505616,0.170499157697085,6.40460356036087,1.09999229862581,0.357780606920916,0.169471233688804,242.960818142199,38.5492003506334,128.134771075893,87.7100255438766,22.6628750246049,MinSad
-65118.2194863402,10.9468071175982,-38235.2723969091,3.8372879820816,1.30326335383732,2.22303076801669,0.134817601230332,-0.137084752157878,4.93702461111944,-245.95045392922,-55.0034764579897,180.055168156472,-115.553845968085,SadSad
-634.820249764223,-154.312705580284,2809.32825006619,0.098135372504825,1.7258386140938,-0.381749805338037,0.65562271496782,-0.634169553848769,226.424135525432,-96.1670985917775,-124.443078003795,115.850733168612,-229.752501723182,SadMin
-503.161323383991,-353.916215935587,-4182.4961691092,0.0531869757505781,8.32280917483854,1.18747087412068,0.681454090262677,0.286551331747031,245.994130950941,-1.69927563721316,-22.2108742904993,38.1246669628065,65.0855313018682,MinSad
-658.693369596129,667.940364528267,-13224.2943127361,0.0343679030227352,6.62956672097538,0.707874105818039,2.49013097591363,-2.25716863314811,245.576211573814,14.4334441161256,85.853996329225,69.7671617192055,-41.6579203953044,MinSad
-11032.7303565899,1433.36100221537,-18535.8620851639,0.341377509418104,0.974439296445113,0.589459520730332,0.40900297016742,-0.291329279345405,225.945201037881,97.287029597741,-169.370776030206,-147.531977651733,-23.9949936604702,MinSad
-11195.4462035043,-8.36357941995705,-21287.1602983909,0.24747968485846,0.905238915031889,0.471994252561845,0.230216945122664,-0.228596335003712,159.425100901861,187.348971714369,-187.238848534433,56.6258441575707,226.704173074068,SadMin
-17618.6850905321,7228.39124289597,-5447.97785018189,2.44667916985428,0.194737662717042,0.795490445652013,0.96452571908193,0.363340828140519,39.894032246059,242.743622349075,111.159089235404,101.347304856898,-3.45521187037514,MinSad
-13196.7512575806,0.796842942183921,-10602.8188133152,0.450352192819723,0.290247897205674,0.361436604373448,0.261038451811143,-0.260843938473711,241.303427257103,47.8398996024854,-40.3908121948526,-206.554858253998,-155.49281567176,SadMin
-9412.81418986752,80.0458184293804,-49980.0751659729,0.283061812660392,7.67989977347912,1.56531873853818,0.316793754015071,-0.294658909171435,240.844749802224,-50.0979689478913,240.023363258742,33.1769789003004,92.4393595212248,SadSad
-1140.34858764309,-5.24303492645166,-8598.96030567384,0.0404710525285323,1.78489910489475,0.258154885423153,0.768020426762647,-0.773987365011912,240.471946834109,-51.857909578129,-19.9248246400284,-90.5393261197671,134.422025765244,MinSad
124.061757647235,-70.2729142543495,-3286.59492152772,0.0104871083378762,9.97789657624789,0.0292142759224792,0.771644003638129,-0.884177893731343,239.870109889393,54.5740815923672,-29.5921450457162,-45.4400417118733,62.1024034116954,MinSad
-4676.03577609095,-52.7487026790356,-7109.42200959249,0.122780861475804,0.285655155087717,0.188000095027133,0.197038141146512,-0.191828058405476,169.778707295228,-178.020197025959,-97.3704717591425,210.374387919863,-22.8502836161212,SadSad
-58.603198958065,140.196817485148,-2781.04967797291,0.00416762045260636,4.08161128077524,0.0969365453305583,0.26572615060633,-0.334985478922278,243.217867414146,-36.8926682487851,103.132038063187,-42.0537984117949,35.4151107345394,MinSad
-32154.6444572736,-2054.7924001475,-7239.49969243397,4.75907291061574,0.240756903102336,1.14277360541817,0.785809651447637,-0.449648037271404,44.2283707400783,-241.991427992146,66.7385787982288,-192.357590371705,-42.6095242867738,MinSad
-22022.5797507742,-61.8123912214543,-6372.24639290587,2.91142953803356,0.229346101696522,0.831526164143696,0.684900595016313,-0.670018091146214,9.30686895016947,-245.823884499339,-117.360648998171,73.0708070174765,-36.5636060933846,MinSad
-2976.65747215824,-120.058098148624,19484.6742219223,0.127489552794947,10.3944673635276,-0.61860580062897,0.600336880888986,-0.696153970188999,241.44241384255,-47.1334360924705,-218.833352645743,-12.9755290601881,12.4142454423159,MinSad
-2241.53826129561,-1610.14936033898,-22322.6515058498,0.0644180760935727,7.59420210800492,0.704244306810988,0.20032798936274,0.0927876193549059,241.979749650111,-44.2922200760973,184.326194434765,-63.9233806710809,20.2805325833994,MinSad
-621.757767752008,-66.4774353430693,95.9691746832109,0.741239094417832,0.0287662717324042,-0.0671377685902381,0.670588895051675,-0.717845133854865,102.816293710736,223.483354520169,-47.5065162614119,-59.2006363094221,12.3437648791034,MinSad
-6329.52591426148,-2.28204044679642,2401.96852301087,0.62337676673324,0.104818242833845,-0.213787662669537,0.674610012665051,-0.686509691833551,179.686353066186,-168.014328322837,5.25425115160928,72.5013192083463,-152.809897998566,MinSad
-648.679869868956,67.0079691611036,-7458.57282115285,0.049374243681253,26.4744971029601,0.964005661861008,0.903957779658141,-0.878751635863494,245.498097627924,-15.7061790729154,183.692077267609,31.2141308977423,122.225619398396,SadMin
-2238.89899126739,-532.216684910951,-26267.0634856748,0.058399293701724,7.50117140915415,0.629954536911313,0.921710752940258,-1.08143514030624,235.705720793492,70.41884112381,-124.067336938178,-58.4610114746996,217.505265700943,MinSad
-1613.28568764353,354.645528475354,-6022.90033618654,0.0287172704600941,0.377167461877385,0.101187855357914,0.319069307302135,-0.292542733661181,194.406553668235,150.738488418982,227.598771127088,118.590263262527,-139.073887982259,SadMin
-370.50846456358,-234.985242010377,-28861.0418215303,0.00489988631775183,22.8613408644419,0.23346413010147,0.253123737386142,-0.207397156346959,238.419028457171,-60.6000566793361,172.952447336694,-59.8278972010912,-211.425248513579,SadMin
-1574.93098355709,47.9179132147822,-7194.6665222877,0.0226732900735844,0.478059226842896,0.106396718617089,0.292707040225057,-0.284568826613364,195.544601403617,149.259200258814,-68.8588063297941,-172.274964043993,-39.7767378110799,SadSad
-3271.57260832272,114.981949580583,-18688.9497208309,0.0630213925802812,1.8642614647589,0.348840003875731,0.698768117360677,-0.712851574843843,216.834403466507,116.184514774233,-192.839619618811,87.5135564053637,192.467103724105,MinSad
68.0730339545158,-118.488124439359,-1325.0914624677,0.0113271791133471,8.76055220728748,0.487721665163536,0.400036877941447,-0.781334386436056,242.748982361712,-39.8614044202287,-50.3866935985521,-15.394486497403,99.612812911636,MinSad
-9735.03024494711,0.97954549850991,-13682.6362311435,0.288206655570043,0.563161434522242,0.402842976208039,0.812616757569391,-0.812798113571773,182.794837362095,164.626994851286,70.1576194659105,-156.717242342991,-178.944301331389,MinSad
-4888.55035890091,1708.20486401894,-158786.499700701,0.303381390959157,184.597234088348,8.80422772492734,-0.744137190999624,0.244733638853886,245.806159088829,-9.76381861759271,150.405419003199,-29.7646792098656,-4.49550225395092,SadSad
-1845.69355527014,389.391410063584,-63881.2683580087,0.0397628973074232,42.5881190259131,1.4686546261471,0.756559062302625,-0.637908260264252,241.055915267152,49.0718423815099,-107.73987654368,-56.118300100661,-120.969011540502,SadSad
-472.389345790727,448.601038997295,1.24921414390071,9.49805363159686,0.0243548777643301,0.098766070979075,0.434865676788419,-0.842673342111368,60.2382620814354,-238.510695318697,34.0775312247187,-71.6721652953177,-1.15880584912591,MinSad
-26365.6294065712,-6009.45691285963,-18040.7118384309,2.39144471971446,2.29069845026193,0.444477796308632,0.51655189702549,-1.27408616416898,180.172381905247,-167.493023134069,-142.60562496113,-115.825491395675,33.1832970728163,MinSad
-48940.6566555198,-221.728810252456,-2420.36849857652,61.3116310529204,0.16796457773565,3.47994299099688,0.75132344751496,-0.552295075673635,10.1504031057571,245.790498833439,-47.4667610261773,40.6747436037426,9.13900882957088,SadSad
-3292.81773517467,-575.085993660274,-27649.5150405104,0.0853160774951859,6.07735014290294,0.74959025067584,0.754467347023349,-0.861083859380253,233.817512787143,-76.4550241255238,139.115167433125,81.5281319761809,-121.489863075378,MinSad
-3387.39431725045,14.8314100739251,-7048.470151435,0.110005542786698,0.469798629759969,0.223942607423864,0.283571214941969,-0.281964575462076,239.535107415405,-56.0261752709434,129.230251067573,145.105048553563,-64.7815862578298,SadMin
-11383.7265643481,-42.7987957945544,-54650.8053547769,0.417115163275924,6.16860157541315,2.11615386121322,0.400472896711046,-0.41180609477725,245.970351056685,-3.81921471654288,228.97979787775,35.4939544504603,-28.8815314533025,MinSad
-10298.5317509338,348.453992258289,-54059.4001164438,0.325941875638062,9.92365435754337,1.89032928915062,0.651973446356089,-0.726014787886219,240.5506482954,51.4916071283745,-101.867091992146,94.8677665362035,87.1886710168328,MinSad
-36411.325830707,26.6793071343563,-2182.42320715056,6.69350273611569,0.0269780178163232,0.322571322672901,-0.000971309413113075,0.00475938371527241,99.1724634146166,-225.124015823005,-62.349013309593,-233.54820048795,-76.2928678473498,SadSad
-28305.6112525478,326.708622263606,-85533.4477793378,0.9081005363508,9.38745933637612,2.66072087293175,0.525452852771404,-0.451958643556821,240.561995008351,-51.438570718887,114.956481124935,79.2051501513774,-186.221179183787,SadMin
-63879.0245681832,4105.02733619173,-3295.06968033224,75.7007481049452,0.17882056919695,4.12855380023795,-0.874709353269624,-0.502085351116445,18.1579280549122,-245.328941726721,43.006086619339,-115.372126109883,-3.70174041871022,SadSad
