m112,m122,m222,lam1,lam2,lam3,lam4,lam5,nvev1,nvev2,nvev3,cbvev1,cbvev2,cbvev3
-2212.43535473114,502.269019220871,-12898.0713417821,0.216775242274381,11.230737494603,1.51746527689678,0.350684796847469,-0.0864714992134746,148.587061071337,26.3689102328576,0,-77.3455198563204,-54.4914396364736,-33.8265632634077
-10179.2074806782,-1888.14057980191,-68005.2921029171,0.331417229436853,16.8861522452465,2.36566516386467,0.614619337485631,0.230621253590905,-264.593726834372,17.7021943518145,6.78304590082085e-12,154.21273296208,-30.0591687117297,205.463876245699
-6329.62054026322,-188.755845443084,-43173.571947565,0.12121384759428,6.11995129478871,0.86220539890878,0.121623626298081,-0.0795941600875805,324.962854585687,-24.0920248887554,2.61034150249555e-14,-82.071629093602,112.597569240671,115.897030024712
-17408.6913319776,1.17400737526022,-98143.6577643061,0.591678255200945,19.1817301173482,3.51219200379418,0.648387158168864,-0.644114074955216,0.345662917596496,97.9961087007367,5.46877251923224e-17,-7.28678213960859,-74.8197143030417,-178.881131319795
-16326.5546533634,1607.23728990538,-107191.370089705,0.675289640521898,29.5540039452348,4.74475337823962,0.429117092779497,0.0029161184338482,-64.832992008622,-77.306243497505,-6.01121030274423e-16,187.183847474609,38.5877254425976,-115.337843432754
-2779.26912088897,-425.437550663773,-2018.35123324119,11.914862865036,1.90571089274554,4.61414550610048,0.987954323337169,-0.243986726348567,26.6665388773974,-57.1820839916156,0,-31.8088650248569,47.605506887789,13.3200712502138
-2414.06495771367,-3624.29861778054,10247.6893085671,2.5129023146404,6.87193342805356,-4.13477705850085,2.79419330603944,0.944252376034558,-56.7171643719244,24.790830158489,0,24.1458937143861,-79.2402689279794,110.331554682849
-6102.72024745876,-7.76928118832018,21796.276786793,0.327985949744791,3.62814912708986,-1.05867054587581,0.622030757906775,-0.620885046911087,193.79100236537,-5.45490866162898,0,-186.513577616037,72.6856751702514,139.704425782632
-113732.013838977,427.378298641413,-14316.6687087959,137.671168671896,3.17696251920721,13.6455851093925,0.975353613132597,-0.766932439507831,-0.497434852401728,-49.5330308307003,6.36801520184397e-19,-31.874534269881,-87.469382511398,-13.3101388117118
-609.682395479835,68.2480293132623,2.32909800750193,0.747807240247161,0.00115609592959937,0.00707449555127913,0.213068831213157,-0.171678505808133,42.3793856018579,73.3849074624013,0,-16.5235171027911,-202.856253405907,-36.9330655206248
-3877.72356686212,12.4355558476343,-23028.5708636705,0.213130398599941,9.52278798943756,1.40761237350751,0.183776558355438,-0.179213497276069,-202.912414831061,-3.14420066130674,-2.60300070568122e-13,98.3943796640906,60.5503745809998,95.5239099693047
93.8648782137965,14.2845644383743,-222.33084506412,0.00886699221758646,5.96723184878605,0.0737647030763202,0.757464018111157,-0.745148210135392,-4.53042302914163,-21.8908680308691,2.09105179007241e-16,-104.02007675271,-24.6065702156501,138.114240318448
1798.55121110836,-116.826309191325,-8672.57176043903,0.045637701717762,1.5321680140801,-0.261361238814926,0.557052656546504,-0.549217989462375,-103.992879367553,120.044908424981,0,-181.916881367061,164.283726588293,220.720866812313
67.2247846835516,-21.2180985179293,-419.861872840299,0.00428876344190931,0.972470867007213,-0.0359836708745144,0.418236850519201,-0.415152843357993,16.2339611024651,-32.0813441720722,-1.74993292692995e-12,230.463444924792,-60.5429626140805,4.39717069832903
-15036.0589110029,18949.415997435,-101141.584238154,2.14441827887144,56.7887265912751,14.0214416579769,10.063433817868,-0.159866227391851,35.0002223616298,55.7744654475151,8.41913079581663e-15,-70.1813579566758,-37.3743403450756,93.3969825478912
-2371.25526072937,-297.551427818654,-44712.9909535577,0.14177745740753,36.2378405209415,3.8593708713826,5.19781795318748,-5.09446550614623,-18.3805223990916,60.2441826523735,-4.83970286860199e-16,-113.423434513805,49.1728608766785,55.1536287624002
-29396.7529652747,-23.511015009262,2751.8254914312,2.84926161072779,0.024214549357667,-0.240429324361308,0.612652190959616,-0.607679492437924,-149.345343872022,54.7427507176085,0,56.4908267650652,-167.984016684437,146.295742542233
329.100780537188,-27.7172763890404,-869.628859422116,0.10778407808248,1.49074294191115,-0.382127744558359,0.430389513799152,-0.42341147379889,17.4858335411868,-38.588767560364,-2.86289473169724e-14,-74.9572881169895,105.964979506212,170.559160746961
-28876.9120231224,-855.624292025044,-100667.072211981,2.90653567676211,35.1946125326238,10.3691284578042,0.377258453089206,-0.0903218533700573,39.8396939756803,-68.8799124433194,6.97959173440304e-18,102.228728081539,-53.2463579537708,55.719745456936
174.728686643104,-573.260251778945,4339.31698927004,0.00531026651179664,5.45646012182769,-0.0963336346528942,0.984261753584594,-0.52487069247294,108.368885990045,-13.680452465727,0,98.1780746744556,-26.7676246264314,225.365728553111
-3916.01636363882,21.6852452517789,-33514.7743376361,0.0762640317828286,6.07172697021251,0.677032429124322,0.294233735012974,-0.287871226823961,-333.726247334133,-6.33266103254703,1.37702072301289e-12,-69.5963969287708,-101.281211440932,126.886921987441
-4800.90106409679,811.708311279221,-60874.6494817793,0.33926110427272,49.9770989483173,4.69927753788443,0.986285946653509,-0.653459506377503,42.9282831834378,54.7350825192502,-1.30650602713897e-15,192.651836713325,23.3116464770459,-79.9109892858948
-9890.61529108826,-925.450527884852,-51841.2880850409,1.49200593383422,42.4911148291558,8.73839147770653,1.21329025077304,-0.601366633214034,32.0314456404943,-56.9663791816963,0,108.427278040682,-25.7505523590839,-89.6472815016023
229.218899124149,29.9716214712638,-516.474279231433,0.000765878859750846,0.15784035615504,0.00729480957317743,0.747576531265714,-0.743706283233406,-15.2522747310563,-89.3668364276286,0,187.410649043607,82.7028419273085,217.912791554329
125.963990586328,350.659982528511,291.810488147405,0.00828454171662899,1.80581927289316,0.0104907026437543,0.939156427201756,-0.673324721989752,65.6967877380014,23.1314060580864,-1.5866186508685e-12,140.924161144069,19.2632416415634,-137.621494342539
-29800.1650133663,8.73186580966285,-5393.14349305238,6.35242688978964,0.192927843209061,1.09657873459768,0.575940477284595,-0.574081267243996,-4.54014044457982,-249.844848212737,-6.50917582271863e-15,-82.0100616180898,-119.691043032578,42.6353392570633
124.351207873843,-119.294824242253,-937.832952709411,0.00341062205170315,9.79686113630476,0.0836058730393428,0.666047817836396,-0.584959432139317,-41.5963600760769,36.9747367500683,-9.69966599880548e-13,-95.6526381232021,33.7839904976955,-234.983461851194
1323.59863984484,-5093.12401262262,-26666.5123470501,0.229042222063924,128.857537236156,7.90317604971799,4.24215075334054,0.719867004347567,-37.913453728422,32.5083427325289,-3.13749438148046e-17,-43.1413838591131,28.4095194083015,87.809534413261
-172610.837812658,-546.940430660056,-33159.3751455831,42.6106106443767,1.6526211170951,8.56023488858104,0.272788289178777,-0.153544415984805,-70.2547477006624,86.9220179443618,-5.13978448940696e-16,47.6298692993456,-173.276871505179,19.2954669915014
-13499.1529159399,-132.25353302233,-2624.17889987763,15.798299570165,0.338217720954914,2.30746392306769,0.532628154420109,-0.411566797673636,9.55378226510849,-151.996264509389,7.56920634633351e-15,40.7634564148067,-58.4532976460027,-37.7058690773249
-1176.18090274559,-11.8146937123743,-40565.4782910436,0.00219748558402029,3.93219398711422,0.146505419966589,0.811167603453107,-0.809024822453476,9.40559681244252,-148.302636394443,-3.70052711452515e-15,85.5103071256013,-131.316838730127,-354.797138218739
-1862.00900738533,245.165790837599,6762.36896955446,0.330678403919676,2.45731382781381,-0.898974373861285,0.452384881874637,-0.430110862051494,-119.629964294505,-32.0835792468104,-4.69887154088231e-13,-150.242313311832,-145.931545082231,-216.099358141649
-34547.0297890158,-17926.2247054161,-78189.5433740692,1.12441461929944,5.64055993168418,2.55895819847765,4.0365549759528,-0.974202784979558,-67.6582086891719,163.176722797362,4.18645671389524e-17,-93.998959873075,118.694964539066,-156.63706985672
-4048.94427158475,-418.453095261709,-36070.9940681274,0.195039178003216,24.922990768255,2.16513410637526,0.239383232948211,-0.00294258665299141,233.033924617843,-16.9260023616535,-1.16242119063186e-13,-177.641332036016,22.0343326327093,143.972127466872
-3845.50152911356,-12160.8409829112,-69900.2076805305,0.0708044891374317,18.7219343300657,1.34644835832817,2.46854424568184,-0.249538170848419,-116.318859061495,85.4848136627117,0,162.060076223697,-63.7006268951334,205.299962569915
715.498337036572,6505.96526121873,-10375.8513022082,0.0174362199920716,4.9068587930488,-0.231640194681936,0.905313655352328,0.2652980004269,-140.00567285596,-80.9085485006424,-1.10168498021502e-16,-126.10240798236,-89.1202229007231,163.440108055281
788.406564737095,-93.4565018722796,-4150.91052709446,0.0531830462211418,4.49630151591074,-0.46142208523145,0.766142978282166,-0.753963181644759,29.3904731914909,-53.1727313972467,0,171.989941447065,-90.5344603458131,125.870823823901
-224.45516405097,-23.1696467224394,-8083.55268822226,0.019199529145158,5.90036945775427,0.249659284306081,0.933771038818887,-0.928057081980751,-24.4779161212781,62.8768323081367,-5.80607260997637e-15,153.926782347652,-55.9556214040842,36.0155493962607
-18243.1362278439,901.548717176572,-121616.210340615,0.649812555525511,28.344156815856,4.57055089915065,0.675858707058021,-0.429664946229412,-43.7775394621605,-84.3839503101097,-4.13437329309645e-16,-217.271423590775,-33.0152967726509,112.224927426068
-26995.8135399005,-13542.4102794259,-96573.898955549,3.96951071287551,43.4019652708628,13.5228496747955,5.28325414322676,-0.187616365603458,-73.4687812721341,56.809159515398,0,-86.9298126484883,48.3879424039534,49.6796218137234
-611.043398708715,-284.37761428189,1286.52396337911,1.50573397256837,0.538098210066911,-0.894622014976017,0.890305707289209,-0.860902503930937,-36.3955141216269,15.2708401903533,1.55617154608638e-13,89.4305714226352,-214.665353525759,147.540076036867
-878.540167403056,-204.47364618379,-6142.72105251962,0.100729936412096,8.04429773058652,0.811184817960989,0.28820759644391,-0.10652791434813,-138.488097258252,18.5795094621129,2.56168025596605e-12,79.6570793968826,-32.5353271277551,-89.6696025406709
152.468893555726,-65.068286296797,-135.169095751344,0.0025507453082668,1.555640628288,-0.0147798336299993,0.630309400589086,-0.61736230122133,7.95651652307718,-17.3138379184792,-7.21890498453186e-14,243.909008978591,-42.3434130397105,-95.3852813251129
216.222350318862,-942.887007522675,5327.37291281403,0.0012611970931927,9.20567708344441,-0.0250696238355005,0.777697715610146,-0.337281415382278,147.55017421168,-22.4389418682432,0,209.03695820615,-22.0329665302379,-215.0903009033
-214.976513515256,-13.7648445212553,-13360.743204899,0.00622310735862082,9.7501220955065,0.181726024155985,0.48602857062905,-0.481936937524098,49.5337509504861,-65.5936362738569,0,-115.046161915112,61.8155172782147,151.382927222619
-4975.31841723931,24.4822078562769,6439.36784809438,0.382296505197434,0.518085010127142,-0.443617114116284,0.474393254098025,-0.473266772884513,-164.525498014567,-14.3703331441458,0,-184.956174899189,-233.864735155691,-238.441741430173
7.22652609107141,-840.331935259552,-2295.94713120046,0.00860175264607113,1.08245302622529,0.0783586813900589,0.862146338974128,-0.545866515563285,69.2528398794529,-68.920120363866,-8.07718744004287e-14,-174.007381743619,31.0648649949994,179.775452508999
-193.235167727849,-60.7178398591692,-10049.8120092213,0.00876982520539572,8.11715873761774,0.236399978824124,0.64522872183344,-0.627545517010167,-36.9782843937558,62.4348250417152,1.92890592440158e-15,-203.301713558943,37.132427736708,213.229382568717
762.841249921413,-28.1751249597011,-687.214252222427,0.0299572976875218,0.0701431179711871,-0.0418170784099621,0.699152764927155,-0.69240037877989,29.5183385164286,-158.995310673693,0,-38.836022279881,213.770480326953,170.6715407697
-2725.05851437673,-226.13574902372,-23949.8403116174,0.08062465246377,7.03643337077702,0.70689369624991,0.577319956972295,-0.471315609572051,277.663215386602,-16.9940925461322,-1.02906324810244e-12,129.097445062216,-36.1749370623082,228.621227690173
1945.64928290748,10674.2784547581,-7054.22683430577,0.0913840146288472,3.1823008786671,-0.522779319811698,1.65662606874473,0.031101999934394,-132.465707633455,-94.6869432236855,0,98.7520697982496,127.390787512597,222.176186976927
1603.41035498348,5027.78842889796,3588.21015866812,0.0133198119267332,8.2173790681115,0.183056541181251,4.49192089404035,-0.660091129637565,-70.1066199844927,-32.3461728605416,0,140.670216808343,19.6211459709838,42.7859102529536
-325.941137332582,25.4445771324566,-7002.3705213583,0.0106454173295556,2.78154690880161,0.147689451886928,0.48570037872787,-0.481401521486571,46.0671718266308,76.4947942275482,-1.82629336125545e-14,-210.530983288197,-58.7699992259368,73.8264586540677
-1607.85469152154,34.8494481673676,1376.76458084612,0.830034180714503,0.268095552900591,-0.462736534296134,0.775021903925446,-0.772592501247348,-65.5706153747858,-7.51077690601865,-2.51864494652088e-12,-130.239621890257,-218.81934902491,-124.081973674152
-2724.45845721551,220.050186487237,3959.21005978621,0.808244629212642,1.00373653379782,-0.892527975893442,0.711783455291243,-0.6488202218201,90.9433237782937,29.3974663534219,0,37.1720932384974,186.617871370621,212.379741337249
-136637.244673974,-445.994693851571,-34057.801651639,50.4245395017044,3.35107925263206,13.0943712220257,0.514612167337758,-0.361268778301543,-63.4068113329199,21.1436486134938,-1.50904886168489e-15,38.6329908470339,-126.009947504558,-24.8049280776413
172.517066160862,449.227400302252,3034.71279121147,0.00532039444718931,8.6376279907656,0.0481016657788319,0.871496923742143,0.596763358387642,-26.368670393951,-7.79978784968591,0,-75.3082076463195,-8.68962080699902,-217.44422920879
-10848.7806197969,-18228.6479355648,-259.28529867933,4.49026379051979,0.0901189266119791,0.568811088953296,4.5012117355904,0.68996402240963,-75.1612956401967,95.0499393529195,2.18687888193388e-16,-52.1080360331876,136.326741840851,43.5502162567127
74.0799785053562,-383.670483760926,-82.6407716192715,0.00522159867734365,1.39502249929937,0.00564748137934598,0.728794860954972,-0.360224485461289,-61.6780738811989,26.4018305218453,-8.36862849029229e-13,72.1795036768942,-29.4013038426301,209.529608253262
-4915.73062620098,100.447903350797,-29801.8520776253,0.261197922264756,11.9184974099441,1.77314839929304,0.353859218397482,-0.297192338332459,210.238513128057,10.3732262176221,-2.34270286480672e-14,49.5719359715098,75.3714042350405,65.4312271416203
-1828.38769745147,55.3286979236849,-4147.41225386273,0.766705493714308,10.3225494859185,2.50072349208843,0.405504919396846,-0.00480805161855835,82.2528886161497,4.23236031484604,2.70554460903659e-12,15.1227987896771,23.6419594859019,72.6995684483659
-17009.4267294539,-22902.4209977399,-3002.04910174516,7.58539760884499,0.760981282740878,2.6186426444046,13.7906241053652,-0.981993697902203,84.4283189819259,-40.8829208064306,1.15355710180302e-13,-71.3330426836404,48.3901388045927,-42.4712561805943
-11144.1979646085,-900.832274338522,-72566.617711294,1.340765568464,53.38810941611,9.42235351947378,0.570927688399692,0.193484101968108,-21.4328149398135,55.3722776632721,0,61.1551516855948,-32.4972164741868,127.6729046972
-27316.5489010777,650.328390620438,-95514.3720445852,3.10062758379942,36.8739655988036,11.243326838238,0.767619969703505,-0.532897884739175,18.302550638083,68.0946007532068,4.7278602337079e-18,-135.748371270479,-36.4716752102022,-14.9621356661895
-8106.11270655215,-272.478197242529,-53517.0935878093,0.317768150651037,15.7018763429091,2.2970745992609,0.490668594098372,-0.404016781345084,241.62766571756,-20.1928924126054,-2.89865157506412e-14,77.761355949914,-81.9983249924205,-62.0072746632877
-2349.40631005123,-42.7351887235009,3849.71948009981,2.11418841708212,2.71797984361493,-2.27846363934712,0.791576106217463,-0.76912136769222,50.0075932254102,-3.75125582354967,0,51.5810176607423,-71.9220344741976,-76.6254895139339
270.397196777716,-4057.43465911233,318.303876685122,0.00262891453637083,1.85707343835361,0.00733373301270152,0.95968301138499,0.876306122476648,-117.367576347072,36.2248364415852,3.28503466375847e-14,228.583734184637,-19.6805487263658,-101.338190299151
80.6371427743812,347.751032149665,2530.67750454712,0.00256391328625217,7.47905618152681,0.0174420936732381,0.552786978817896,-0.204176871292508,-101.84262016622,-14.2805014172802,0,179.36222993819,12.2069578949955,181.01235101471
-84017.2385197225,427.71397340566,-46321.5000101902,17.1989362145251,5.17885801521488,9.5614722275014,0.492640660406927,-0.0379839609551883,98.694606921195,16.7062428525002,2.37858604683744e-14,13.787394452536,132.21453382603,39.2626315740759
432.674701408241,1714.08064542604,3091.97164017106,0.00945780319870918,5.99266357369853,-0.123261964580994,1.70276121388859,-0.770613807815252,122.527773441428,27.5816206972943,2.09941659223307e-12,98.9081932286353,38.6211475439498,189.070440538034
-11.8229503976249,-172.367304625749,2679.86509398774,0.0735562377634045,4.02391143327585,-0.504186099909863,0.923061550784008,-0.882303386200505,-34.6267628195276,3.90947099568807,2.79076503118734e-12,-107.240140441279,79.9954058609212,192.750576372913
901.881888493105,360.529025297504,140.708122693542,1.26461555428859,0.0456813595601033,-0.228574026102824,0.895154929544421,-0.537161965812063,11.8221154147219,29.4247742258965,0,-8.52532570422477,-236.665726146579,101.446540898896
153.890013842539,-849.322900953958,2064.17243294378,0.00544847234436188,2.72632456086052,-0.0581865450289687,0.942666366840391,-0.3749580274011,-131.663748110664,19.2220682988362,0,-101.95929339123,30.1454806554893,221.708036195105
-25427.4475583992,117.88864435656,-2456.07905609052,21.2312494833132,0.125376201866088,1.67758124500957,0.173848576721977,-0.0761613903452812,6.87923700377059,236.117892388854,1.19828203946923e-15,-24.2556898515957,-103.206286181971,52.810960225919
5.41867267702096,26.3648789033996,-4378.65610028056,0.0151607523345356,7.83181755837121,0.274340801846676,0.958072265412104,-0.916638809689786,-8.92883787599827,-48.0441469066356,-1.30944062957853e-13,74.5255835741319,19.3310308001086,219.601334686756
-293.581638414664,-173.053764806692,1445.1475542493,0.240514283891649,1.05585771097347,-0.48476588840586,0.888400312010708,-0.856363775578091,-96.8611094643742,51.5473944210972,0,-88.5487426950597,121.007707210985,162.877631622402
-2274.04378654064,-955.728751863292,-21184.8906647089,0.0805579664206598,7.78320491601973,0.768774827242273,0.559978556665073,-0.262475802398555,248.861387685561,-27.3439609904459,-1.05784167360154e-15,87.0158306182237,-77.6221799133878,52.1136155768584
-3747.1182516944,-23929.6133923579,-47334.8743180905,0.0718497358519271,9.1875440786961,0.881714071563145,2.56396490017108,0.34119140850164,-171.432235020566,93.6747364401074,0,228.438465314504,-70.8218874653065,124.07726576111
-5229.41576557447,139.935908302493,-40046.1077594816,0.260877348570026,18.2120077814894,2.23538928888891,0.730926622978866,-0.679730377797047,-226.890118116806,-14.8396351605361,-2.13213962660601e-13,-77.1129709676658,-72.1522521876126,15.0415888799275
-4983.68999723864,-779.685972158659,-25792.6227586421,0.326854917395832,12.759795019274,1.90839421057451,0.375625225599291,0.207383162655957,187.001580691566,-16.5273592072351,8.97636208084027e-14,119.151131248508,-25.6264706922183,137.463489139339
-16316.2722229696,-289.675468782337,-73508.3336829941,1.66882445262984,35.0725202554527,7.97735930104572,0.777737418104314,-0.123001303285716,-11.3126789484157,67.7718369526938,2.38597716792364e-15,13.2303608270505,-61.6967298706815,75.2981907082377
-12.3211721164178,-1010.99450445122,-2456.73537874639,0.00103563845011187,5.11127574614319,0.046378853189295,0.184022941595931,0.169312294219711,-159.500449130031,38.0960014793752,0,204.646494625178,-29.7295104239094,218.658103677478
-3257.99620163757,9.84370583387168,-21882.8074172151,0.149022201647195,7.82704086835281,1.05431192860553,0.46267174296476,-0.460042158424088,-225.012871460597,-4.23047267500697,-7.29068479765749e-13,128.984667121933,62.6854085132462,87.2335432151248
27.9308753061548,296.630006429388,7863.3518604513,0.0202092064963714,6.91229550928615,-0.356670367358871,0.987506989345001,-0.879309822730274,138.625275398059,15.2771111770698,0,107.398391593806,53.1836061259329,-235.382114841246
-11733.3485997153,6813.44522642743,-44451.9900722356,0.61032924375876,8.69373906118409,2.29528246803607,2.54276508775097,-0.715345397615849,201.9629213778,38.1986969179496,-5.75730348371778e-13,-176.128578389258,-43.6745297249544,90.3938024412846
78.6453093047021,846.732664029454,-929.604637300481,0.00736898808014657,8.45546553854803,0.123384357027815,0.792023658350183,-0.289440997364365,-103.370960395903,-34.4440824473236,0,113.157821718718,32.454855303483,131.356326008983
-54.8122542432408,1.42348309457363,-1166.83812838216,0.00755072208346232,0.260792577360929,0.0393490663996658,0.584304437669752,-0.582084157804676,1.92478409444614,98.7037090878388,1.98664677742048e-13,-190.003522735281,-6.79442087671194,191.673479442313
249.446316856211,-2587.92593572919,604.708490727557,0.140045074599387,4.48211465789537,-0.748040117930324,0.889874841826539,0.53109685100463,83.4458258996568,-42.6954276930421,0,-40.6989132977263,89.8623763181098,-194.898031026156
298.004761632564,1728.38405842545,2859.8039161646,0.000793731261591564,5.82013668141703,-0.00255328604219292,0.985474943974433,0.701578694853627,73.3109768341024,20.7513190636405,0,226.105302911305,9.27620017421984,208.410574149096
-28.6413314023457,4.56571303812021,-1065.50755425098,0.00873942539026248,3.49152276739034,0.115799336350271,0.384510992704885,-0.380689484501644,24.5609836475089,30.8002999964279,2.87903587913378e-12,101.340719196203,25.5845600095078,-27.7663355328226
6554.69316755132,2052.41010796976,734.560078157168,9.78400523933096,0.0150654725579829,-0.213936992587914,2.58914940482051,-0.86988624423648,-23.1003334606833,-81.12002187257,0,14.3474516250408,173.740964864877,30.534752692343
-2115.29877844966,-183.291441546917,3133.19967922214,3.24262131204856,2.53433089565011,-2.77525842905199,0.226007753301426,-0.0432612212495275,42.4517482892805,-10.9308337777537,-3.36461276032494e-15,20.5249410104027,-96.4190896160201,98.8073512180628
1734.74350337474,-154.49192215617,-1671.01071743284,0.497285205701398,0.853930992805792,-0.633593289572042,0.753720758837197,-0.722040472031006,-48.7377769091545,79.9118190643724,5.89838884614662e-14,65.1303572740809,-148.008172460897,134.550858082335
-54078.6500926213,1541.58411591297,-14722.4329232315,6.52594400517294,0.456586494657184,1.72963764159148,0.32852373285157,-0.0648909444020315,50.813283477259,242.513023641129,0,57.2501782155931,214.034425348236,-52.5192936315817
236.26595818625,4648.02797376867,-96182.9314417913,0.0433037929350857,164.380246710351,5.0483101049914,0.983336975156026,0.397711975288667,-30.0926276578481,-30.7136138488343,4.65620791007973e-21,-225.839542330709,-15.5673371920962,-126.931823965681
458.237090407798,2402.09320278794,-2142.6203772172,0.0786407016884445,4.46495226835709,-0.530328666002938,0.822659634198741,0.0444221855892466,100.146634059009,56.4362477327424,-6.21648827643383e-14,81.5897919064674,69.1521875984778,-118.725302026207
-108.688828141307,2020.87336404547,-14011.693835609,0.00545031163338878,3.20607377576554,0.060369230570593,0.895727056991618,-0.0395791068546326,-47.709996744929,-99.8663215270209,0,48.8334702899813,97.8114683874459,224.068691562838
-2839.43423083908,-3353.26343663024,-36466.6296970038,0.0892722994943551,18.4877236204553,1.20662591648711,0.978395342365928,0.089944561235247,286.420992787544,-22.9142252923441,1.11557900719361e-14,-221.918743923646,29.3043174760348,169.751962553544
-2054.71392421658,6.01847269808476,-10769.9733827862,0.0961661768890299,2.71779016739211,0.494394649693192,0.444915783320891,-0.43603307060911,-217.759307960714,-6.39121752327521,-9.43445510961306e-11,29.9871566778404,48.1158313699158,-187.243976086837
-1775.61696747147,-87.0448730032898,-41781.4156104041,0.58001149618215,102.770447996347,9.69295061490887,0.945860181525122,-0.635986481072694,3.20776284398662,-38.3271823425622,5.50357584429773e-17,18.4973376318418,-20.9592109295039,143.476509875764
-85828.3392613661,615.838732409001,-24166.8151793142,29.2580946861715,2.28946935693889,8.58908380484168,0.926672632753743,-0.655927477989607,-75.4664267221642,-32.9740458258482,3.79100725743859e-17,-28.8026714884597,-150.961644586093,20.7129767704695
-19369.9775566234,-87.2207827368557,-107793.755315002,0.575022711594853,17.937958960706,3.33825362590375,0.609528980424646,-0.556060656111444,-16.0277354810787,104.912055305151,-7.28311688592186e-17,37.3262098889489,-85.732745737377,-166.862710979683
31.5724801451209,1.01668897333507,7319.17610295437,0.00579684635407225,7.15401841282587,-0.157082588960272,0.6487271641794,-0.64804121379486,-225.296726253935,-0.574177739970448,0,-125.375516644404,-25.9280764456516,238.419137392717
227.125182623204,-43.3433445709169,-906.552327058067,0.00282804931077267,8.47705864193287,0.114280141019311,0.835512088330602,-0.794765140575892,7.80917611351424,-34.0145668763717,-1.70201910685133e-18,214.136725332976,-11.3975092937563,-191.45557924763
-102550.580353807,692.270581062595,-27719.8696972364,26.3927927997248,1.90573546549425,7.34196617052887,0.440372308771246,-0.192306157346997,81.6054510146983,42.3059597507735,9.40558176690625e-17,-37.5922965510518,-142.100513084057,-44.7248760390982
-208.890076361837,-1747.55752478706,-7521.45184609665,0.0111847534806376,6.92415758967212,0.233759308986599,0.674705034699902,-0.103744319557079,-115.537407472286,55.1588336029022,7.78737236333757e-17,-222.264659609811,29.3341877001039,166.497848046206
-3324.41408176149,-8284.67026189339,-94965.2448787065,0.110530712550525,58.4037627111045,2.92458583292404,2.06561006568924,-0.208351944961588,-132.063971038505,52.1820133056684,-6.24903567981223e-17,-162.722783753603,44.6942021030645,134.178817367503
