t,veff,vtree
-0.2,-187811384.878486,-209877736.095453
-0.192964824120603,-189742529.558834,-211908187.133418
-0.185929648241206,-191588172.16486,-213845690.156873
-0.178894472361809,-193350597.752895,-215692369.446106
-0.171859296482412,-195032059.667505,-217450328.048525
-0.164824120603015,-196634779.701847,-219121647.778664
-0.157788944723618,-198160948.261918,-220708389.218179
-0.150753768844221,-199612724.534998,-222212591.715851
-0.143718592964824,-200992236.662644,-223636273.387586
-0.136683417085427,-202301581.918618,-224981431.116412
-0.12964824120603,-203542826.892202,-226250040.552483
-0.122613065326633,-204718007.677456,-227444056.113076
-0.115577889447236,-205829130.069017,-228565410.982591
-0.108542713567839,-206878169.765191,-229616017.112552
-0.101507537688442,-207867072.579216,-230597765.221609
-0.0944723618090453,-208797754.659732,-231512524.795535
-0.0874371859296483,-209672102.721747,-232362144.087225
-0.0804020100502513,-210491974.289637,-233148450.116701
-0.0733668341708543,-211259197.954105,-233873248.671107
-0.0663316582914573,-211975573.645489,-234538324.304712
-0.0592964824120603,-212642872.926443,-235145440.338907
-0.0522613065326633,-213262839.307894,-235696338.862209
-0.0452261306532664,-213837188.59334,-236192740.730259
-0.0381909547738694,-214367609.258264,-236636345.56582
-0.0311557788944724,-214855762.873881,-237028831.758781
-0.0241206030150754,-215303284.588101,-237371856.466154
-0.0170854271356784,-215711783.682331,-237667055.612075
-0.0100502512562814,-216082844.232016,-237916043.887804
-0.00301507537688445,-216418025.914817,-238120414.751725
0.00402010050251253,-216718865.039549,-238281740.429345
0.0110552763819095,-216986875.927233,-238401571.913297
0.0180904522613065,-217223552.904518,-238481438.963337
0.0251256281407035,-217430373.500532,-238522850.106344
0.0321608040201005,-217608804.494866,-238527292.636321
0.0391959798994975,-217760317.485902,-238496232.614398
0.0462311557788944,-217886474.586526,-238431114.868824
0.0532663316582914,-217988657.18678,-238333362.994976
0.0603015075376884,-218067969.351962,-238204379.355353
0.0673366834170854,-218125640.293327,-238045545.079578
0.0743718592964824,-218162927.696164,-237858220.064399
0.0814070351758794,-218181103.022157,-237643742.973687
0.0884422110552763,-218181453.24327,-237403431.238438
0.0954773869346733,-218165291.97378,-237138581.05677
0.10251256281407,-218133984.178587,-236850467.393927
0.109547738693467,-218089002.532068,-236540343.982276
0.116582914572864,-218032101.791075,-236209443.321307
0.123618090452261,-217966104.632792,-235858976.677637
0.130653266331658,-217891908.571668,-235490134.085003
0.137688442211055,-217807928.682176,-235104084.344269
0.144723618090452,-217713951.86547,-234701975.02342
0.151758793969849,-217610173.182619,-234284932.45757
0.158793969849246,-217496968.062988,-233854061.748951
0.165829145728643,-217374814.423073,-233410446.766922
0.17286432160804,-217244254.971252,-232955150.147967
0.179899497487437,-217105875.656037,-232489213.295692
0.186934673366834,-216960292.005033,-232013656.380826
0.193969849246231,-216808139.826114,-231529478.341226
0.201005025125628,-216650068.53684,-231037656.881868
