t,veff,vtree
-0.2,-35850769.2919217,-66103563.7591193
-0.192964824120603,-83874059.8792601,-112652177.92972
-0.185929648241206,-129431081.394665,-156843315.02362
-0.178894472361809,-172585160.839687,-198734433.934533
-0.171859296482412,-213398913.069555,-238382406.483793
-0.164824120603015,-251934242.472719,-275843517.420352
-0.157788944723618,-288252344.80076,-311173464.420779
-0.150753768844221,-322413709.177807,-344427358.089265
-0.143718592964824,-354478120.326632,-375659721.957615
-0.136683417085427,-384504661.05971,-404924492.485257
-0.12964824120603,-412551715.099466,-432275019.059232
-0.122613065326633,-438676970.316075,-457764063.994203
-0.115577889447236,-462937422.509961,-481443802.532454
-0.108542713567839,-485389379.93499,-503365822.84388
-0.101507537688442,-506088468.897948,-523581126.026002
-0.0944723618090453,-525089641.114392,-542140126.103953
-0.0874371859296483,-542447184.653545,-559092650.03049
-0.0804020100502513,-558214747.404276,-574487937.685985
-0.0733668341708543,-572445395.724042,-588374641.878428
-0.0663316582914573,-585191315.686881,-600800828.343431
-0.0592964824120603,-596504074.59225,-611813975.744221
-0.0522613065326633,-606434687.544868,-621460975.671645
-0.0452261306532664,-615033611.221103,-629788132.644168
-0.0381909547738694,-622350780.341156,-636841164.107872
-0.0311557788944724,-628435670.887245,-642665200.436461
-0.0241206030150754,-633337405.718901,-647304784.931254
-0.0170854271356784,-637104944.104697,-650803873.82119
-0.0100502512562814,-639787471.511499,-653205836.262825
-0.00301507537688445,-641435437.21093,-654553454.340337
0.00402010050251253,-642106569.550097,-654888923.065517
0.0110552763819095,-641851298.343162,-654253850.37778
0.0180904522613065,-640691685.003907,-652689257.144155
0.0251256281407035,-638660494.333841,-650235577.159292
0.0321608040201005,-635793415.890925,-646932657.145458
0.0391959798994975,-632127063.032468,-642819756.752539
0.0462311557788944,-627698312.957097,-637935548.558041
0.0532663316582914,-622543999.08073,-632318118.067085
0.0603015075376884,-616700741.169328,-626004963.712413
0.0673366834170854,-610204841.1982,-619032996.854385
0.0743718592964824,-603092214.815799,-611438541.780979
0.0814070351758794,-595398343.910184,-603257335.707791
0.0884422110552763,-587158242.569527,-594524528.778036
0.0954773869346733,-578406432.029567,-585274684.062548
0.10251256281407,-569176921.949044,-575541777.559778
0.109547738693467,-559503196.347721,-565359198.195797
0.116582914572864,-549418203.143751,-554759747.824294
0.123618090452261,-538954346.617271,-543775641.226575
0.130653266331658,-528143482.401472,-532438506.111565
0.137688442211055,-517016914.817934,-520779383.11581
0.144723618090452,-505605396.569746,-508828725.80347
0.151758793969849,-493939131.019387,-496616400.666328
0.158793969849246,-482047777.551959,-484171687.123781
0.165829145728643,-469960460.92489,-471523277.522848
