t,veff,vtree
-0.2,-355087523.85911,-384535464.988509
-0.192964824120603,-389857918.603585,-417965338.031564
-0.185929648241206,-422838966.639222,-449701694.237033
-0.178894472361809,-454077305.46539,-479785885.902879
-0.171859296482412,-483619043.056855,-508258842.108506
-0.164824120603015,-511509759.552354,-535161068.714771
-0.157788944723618,-537794509.102806,-560532648.363966
-0.150753768844221,-562517821.907841,-584413240.47983
-0.143718592964824,-585723706.47592,-606842081.267545
-0.136683417085427,-607455652.151971,-627857983.713737
-0.12964824120603,-627756631.967705,-647499337.586473
-0.122613065326633,-646669105.884585,-665804109.435268
-0.115577889447236,-664235024.519144,-682809842.591076
-0.108542713567839,-680495833.467159,-698553657.166296
-0.101507537688442,-695492478.379893,-713072250.054771
-0.0944723618090453,-709265410.997072,-726401894.931788
-0.0874371859296483,-721854596.41454,-738578442.254075
-0.0804020100502513,-733299521.971272,-749637319.259807
-0.0733668341708543,-743639208.299727,-759613529.968598
-0.0663316582914573,-752912223.328183,-768541655.18151
-0.0592964824120603,-761156700.411632,-776455852.481046
-0.0522613065326633,-768410362.407378,-783389856.231152
-0.0452261306532664,-774710554.614845,-789376977.577218
-0.0381909547738694,-780094291.512067,-794450104.44608
-0.0311557788944724,-784598326.157519,-798641701.546014
-0.0241206030150754,-788259259.545057,-801983810.366739
-0.0170854271356784,-791113727.525253,-804508049.179421
-0.0100502512562814,-793198761.425614,-806245613.036667
-0.00301507537688445,-794552644.467275,-807227273.772529
0.00402010050251253,-795218580.927757,-807483380.0025
0.0110552763819095,-795246391.34596,-807043857.123519
0.0180904522613065,-794652217.803699,-805938207.313967
0.0251256281407035,-793448370.49059,-804195509.533669
0.0321608040201005,-791655452.767324,-801844419.523893
0.0391959798994975,-789296785.566932,-798913169.80735
0.0462311557788944,-786396768.764413,-795429569.688197
0.0532663316582914,-782980286.563747,-791421005.252032
0.0603015075376884,-779072410.027148,-786914439.365897
0.0673366834170854,-774698223.972102,-781936411.678277
0.0743718592964824,-769882716.310902,-776513038.619102
0.0814070351758794,-764650702.540784,-770670013.399745
0.0884422110552763,-759026771.676157,-764432606.01302
0.0954773869346733,-753035246.070796,-757825663.233188
0.10251256281407,-746700150.670135,-750873608.615951
0.109547738693467,-740045188.912702,-743600442.498456
0.116582914572864,-733093723.469264,-736029741.999293
0.123618090452261,-725868760.597044,-728184661.018494
0.130653266331658,-718392937.259804,-720087930.237536
0.137688442211055,-710688510.410678,-711761857.119341
0.144723618090452,-702777348.003237,-703228325.90827
0.151758793969849,-694680921.416663,-694508797.630131
0.158793969849246,-686420299.071827,-685624310.092176
0.165829145728643,-678016141.089234,-676595477.883097
0.17286432160804,-669488694.907556,-667442492.373032
0.179899497487437,-660857791.853022,-658185121.713562
0.186934673366834,-652142844.738618,-648842710.837712
0.193969849246231,-643362846.699239,-639434181.459949
0.201005025125628,-634536371.674598,-629978032.076184
0.208040201005025,-625681577.319447,-620492337.963773
0.215075376884422,-616816211.84483,-610994751.181512
0.222110552763819,-607957627.881891,-601502500.569645
0.229145728643216,-599122810.455154,-592032391.749855
0.236180904522613,-590328438.407447,-582600807.125272
0.24321608040201,-581591051.348542,-573223705.880468
0.250251256281407,-572928014.171574,-563916623.981457
0.257286432160804,-564355678.832689,-554694674.175699
0.264321608040201,-555884174.987332,-545572545.992097
0.271356783919598,-547525423.788017,-536564505.740995
0.278391959798995,-539291616.872635,-527684396.514184
0.285427135678392,-531194796.023672,-518945638.184895
0.292462311557789,-523246721.965259,-510361227.407806
0.299497487437186,-515458815.111625,-501943737.619035
0.306532663316583,-507842125.288276,-493705319.036147
0.31356783919598,-500407316.68764,-485657698.658147
0.320603015075377,-493164662.941148,-477812180.265485
0.327638190954774,-486124050.99105,-470179644.420054
0.334673366834171,-479294995.714885,-462770548.465193
0.341708542713568,-472686673.873953,-455594926.525681
0.348743718592965,-466308010.580204,-448662389.507742
0.355778894472362,-460168057.663086,-441982125.099043
0.362814070351759,-454276249.889764,-435562897.768694
0.369849246231156,-448636563.287301,-429413048.767251
0.376884422110553,-443254243.264177,-423540496.126711
0.38391959798995,-438135116.503884,-417952734.660515
0.390954773869347,-433285030.347367,-412656835.963547
0.397989949748744,-428709693.594793,-407659448.412135
0.405025125628141,-424414600.004796,-402966797.164051
0.412060301507538,-420404983.343226,-398584684.158511
0.419095477386935,-416685787.742197,-394518488.116171
0.426130653266332,-413261646.636362,-390773164.539134
0.433165829145729,-410136866.998328,-387353245.710946
0.440201005025126,-407315417.0918,-384262840.696594
0.447236180904522,-404800916.69329,-381505635.342512
0.45427135678392,-402596629.125344,-379084892.276575
0.461306532663317,-400705454.669564,-377003450.908102
0.468341708542713,-399129925.064833,-375263727.427855
0.475376884422111,-397872198.883631,-373867714.808041
0.482412060301507,-396934057.637598,-372816982.802309
0.489447236180904,-396316902.503764,-372112677.945752
0.496482412060301,-396021751.591692,-371755523.554906
0.503517587939698,-396049237.693374,-371745819.727752
0.510552763819095,-396399606.474371,-372083443.343712
0.517587939698492,-397072715.078452,-372767848.063654
0.524623115577889,-398068031.129855,-373798064.329887
0.531658291457286,-399384632.128464,-375172699.366165
0.538693467336683,-401021205.244544,-376889937.177685
0.54572864321608,-402976047.532182,-378947538.551089
0.552763819095477,-405247066.595605,-381342841.054459
0.559798994974874,-407831781.76187,-384072759.037324
0.566834170854271,-410727325.839822,-387133783.630654
0.573869346733668,-413930447.583454,-390521982.746863
0.580904522613065,-417437515.035782,-394233001.079811
0.587939698492462,-421244520.022069,-398262060.104797
0.594974874371859,-425347084.217058,-402603958.078567
0.602010050251256,-429740467.487471,-407253070.039308
0.609045226130653,-434419579.724597,-412203347.806654
0.61608040201005,-439378998.257605,-417448319.981678
0.623115577889447,-444612993.410105,-422981091.946899
0.630150753768844,-450115595.215991,-428794345.86628
0.637185929648241,-455880818.295332,-434880340.685226
0.644221105527638,-461903561.975855,-441230912.130585
0.651256281407035,-468175963.920461,-447837472.710651
0.658291457286432,-474688886.804374,-454691011.715158
0.665326633165829,-481433512.647597,-461782095.215287
0.672361809045226,-488400802.337584,-469100866.063661
0.679396984924623,-495581416.983789,-476637043.894345
0.68643216080402,-502965696.568303,-484379925.122849
0.693467336683417,-510543656.96389,-492318382.946126
0.700502512562814,-518304996.469295,-500440867.342573
