t,veff,vtree
-0.2,-908564064.142963,-911478306.873994
-0.192964824120603,-917280437.970094,-920569221.867828
-0.185929648241206,-925544144.10377,-929209808.155767
-0.178894472361809,-933367159.37936,-937410962.791779
-0.171859296482412,-940761322.297122,-945183471.425553
-0.164824120603015,-947738333.663984,-952538008.302503
-0.157788944723618,-954309757.294872,-959485136.263768
-0.150753768844221,-960487020.784097,-966035306.746208
-0.143718592964824,-966281416.359843,-972198859.782408
-0.136683417085427,-971704101.837878,-977986024.000677
-0.12964824120603,-976766101.694751,-983406916.625048
-0.122613065326633,-981478308.286111,-988471543.475275
-0.115577889447236,-985851483.242967,-993189798.966841
-0.108542713567839,-989896259.088398,-997571466.110947
-0.101507537688442,-993623141.130563,-1001626216.51452
-0.0944723618090453,-997042509.706356,-1005363610.38021
-0.0874371859296483,-1000164622.87648,-1008793096.5064
-0.0804020100502513,-1002999619.71106,-1011924012.28718
-0.0733668341708543,-1005557524.36188,-1014765583.71237
-0.0663316582914573,-1007848251.20477,-1017326925.36752
-0.0592964824120603,-1009881611.47381,-1019617040.43389
-0.0522613065326633,-1011667322.03594,-1021644820.68849
-0.0452261306532664,-1013215017.34549,-1023419046.50403
-0.0381909547738694,-1014534266.32902,-1024948386.84895
-0.0311557788944724,-1015634597.33992,-1026241399.2874
-0.0241206030150754,-1016525537.29307,-1027306529.97929
-0.0170854271356784,-1017216678.28944,-1028152113.68022
-0.0100502512562814,-1017717805.99702,-1028786373.74153
-0.00301507537688445,-1018039207.47869,-1029217422.11027
0.00402010050251253,-1018193112.87657,-1029453259.32923
0.0110552763819095,-1018192710.54725,-1029501774.53692
0.0180904522613065,-1018041657.64474,-1029370745.46756
0.0251256281407035,-1017744732.70717,-1029067838.45111
0.0321608040201005,-1017304098.54528,-1028600608.41324
0.0391959798994975,-1016724191.47657,-1027976498.87536
0.0462311557788944,-1016010259.00231,-1027202841.95459
0.0532663316582914,-1015167901.87509,-1026286858.36378
0.0603015075376884,-1014202903.96626,-1025235657.4115
0.0673366834170854,-1013121144.31901,-1024056237.00205
0.0743718592964824,-1011928544.49647,-1022755483.63544
0.0814070351758794,-1010631034.12824,-1021340172.40743
0.0884422110552763,-1009234526.94908,-1019816967.00947
0.0954773869346733,-1007744903.37251,-1018192419.72876
0.10251256281407,-1006167997.37423,-1016472971.44821
0.109547738693467,-1004509586.34698,-1014664951.64646
0.116582914572864,-1002775383.07837,-1012774578.39787
0.123618090452261,-1000971029.29057,-1010807958.37252
0.130653266331658,-999102090.357604,-1008771086.83624
0.137688442211055,-997174050.929088,-1006669847.65054
0.144723618090452,-995192311.264652,-1004510013.27268
0.151758793969849,-993162184.134029,-1002297244.75565
0.158793969849246,-991088892.173894,-1000037091.74815
0.165829145728643,-988977565.617902,-997734992.494598
0.17286432160804,-986833240.3351,-995396273.835157
0.179899497487437,-984660856.125624,-993026151.205698
0.186934673366834,-982465255.233051,-990629728.637818
0.193969849246231,-980251181.040639,-988211998.758841
0.201005025125628,-978023276.924901,-985777842.791813
0.208040201005025,-975786085.2447,-983332030.555501
0.215075376884422,-973544046.447894,-980879220.464402
0.222110552763819,-971301498.280543,-978423959.52873
0.229145728643216,-969062675.086206,-975970683.354427
0.236180904522613,-966831707.184747,-973523716.143158
0.24321608040201,-964612620.321788,-971087270.692309
0.250251256281407,-962409335.181219,-968665448.394995
0.257286432160804,-960225666.954305,-966262239.240048
0.264321608040201,-958065324.959894,-963881521.812028
0.271356783919598,-955931912.310942,-961527063.291219
0.278391959798995,-953828925.623294,-959202519.453628
0.285427135678392,-951759754.763174,-956911434.670984
0.292462311557789,-949727682.630332,-954657241.91074
0.299497487437186,-947735884.974199,-952443262.736076
0.306532663316583,-945787430.240726,-950272707.305891
0.31356783919598,-943885279.447927,-948148674.374812
0.320603015075377,-942032286.088343,-946074151.293185
0.327638190954774,-940231196.056909,-944052014.007086
0.334673366834171,-938484647.602856,-942085027.058308
