t,veff,vtree
-0.2,-381883195.540137,-411198472.340816
-0.192964824120603,-382942178.462522,-412010417.779573
-0.185929648241206,-383958215.83071,-412778128.063979
-0.178894472361809,-384932350.242422,-413502664.167712
-0.171859296482412,-385865612.945663,-414185076.145887
-0.164824120603015,-386759023.860892,-414826403.135049
-0.157788944723618,-387613591.604484,-415427673.353178
-0.150753768844221,-388430313.513711,-415989904.099688
-0.143718592964824,-389210175.67352,-416514101.755425
-0.136683417085427,-389954152.94544,-417001261.782669
-0.12964824120603,-390663208.999065,-417452368.725133
-0.122613065326633,-391338296.346642,-417868396.207964
-0.115577889447236,-391980356.381477,-418250306.937743
-0.108542713567839,-392590319.421062,-418599052.702482
-0.101507537688442,-393169104.756111,-418915574.371629
-0.0944723618090453,-393717620.707132,-419200801.896063
-0.0874371859296483,-394236764.690662,-419455654.308099
-0.0804020100502513,-394727423.298214,-419681039.721484
-0.0733668341708543,-395190472.392166,-419877855.331397
-0.0663316582914573,-395626777.224781,-420046987.414452
-0.0592964824120603,-396037192.58959,-420189311.328698
-0.0522613065326633,-396422563.01943,-420305691.513614
-0.0452261306532664,-396783723.054203,-420396981.490113
-0.0381909547738694,-397121497.617519,-420464023.860544
-0.0311557788944724,-397436702.573173,-420507650.308688
-0.0241206030150754,-397730145.601281,-420528681.599757
-0.0170854271356784,-398002627.703476,-420527927.5804
-0.0100502512562814,-398254946.150406,-420506187.178697
-0.00301507537688445,-398487901.752721,-420464248.404163
0.00402010050251253,-398702335.951727,-420402888.347745
0.0110552763819095,-398899083.83075,-420322873.181823
0.0180904522613065,-399078754.522233,-420224958.160214
0.0251256281407035,-399241961.193746,-420109887.618163
0.0321608040201005,-399389319.579078,-419978394.972352
0.0391959798994975,-399521470.647208,-419831202.720896
0.0462311557788944,-399639058.491227,-419669022.443342
0.0532663316582914,-399742725.085567,-419492554.800672
0.0603015075376884,-399833108.108808,-419302489.5353
0.0673366834170854,-399910840.139869,-419099505.471075
0.0743718592964824,-399976549.127442,-418884270.513277
0.0814070351758794,-400030862.269202,-418657441.648621
0.0884422110552763,-400074423.642916,-418419664.945256
0.0954773869346733,-400107797.157512,-418171575.552763
0.10251256281407,-400131528.981204,-417913797.702156
0.109547738693467,-400146176.347066,-417646944.705885
0.116582914572864,-400152292.742311,-417371618.95783
0.123618090452261,-400150425.062693,-417088411.933307
0.130653266331658,-400141112.424321,-416797904.189064
0.137688442211055,-400124885.522067,-416500665.363283
0.144723618090452,-400102266.230895,-416197254.17558
0.151758793969849,-400073767.335055,-415888218.427001
0.158793969849246,-400039892.332632,-415574095.000031
0.165829145728643,-400001135.28833,-415255409.858583
0.17286432160804,-399957980.719199,-414932678.048007
0.179899497487437,-399910903.504219,-414606403.695084
0.186934673366834,-399860368.812152,-414277080.00803
0.193969849246231,-399806832.044424,-413945189.276494
0.201005025125628,-399750738.791499,-413611202.871558
0.208040201005025,-399692524.802931,-413275581.245738
0.215075376884422,-399632615.973303,-412938773.932982
0.222110552763819,-399571428.34954,-412601219.548673
0.229145728643216,-399509368.17095,-412263345.789627
0.236180904522613,-399446831.965764,-411925569.434093
0.24321608040201,-399384206.757875,-411588296.341752
0.250251256281407,-399321870.524236,-411251921.453722
0.257286432160804,-399260193.377998,-410916828.792551
0.264321608040201,-399199542.481182,-410583391.462222
0.271356783919598,-399140290.013262,-410251971.648151
0.278391959798995,-399082726.996982,-409922920.617187
0.285427135678392,-399027149.367486,-409596578.717613
0.292462311557789,-398973855.452214,-409273275.379145
0.299497487437186,-398923137.99126,-408953329.112933
0.306532663316583,-398875282.216365,-408637047.51156
0.31356783919598,-398830565.005044,-408324727.249041
0.320603015075377,-398789254.419209,-408016654.080827
0.327638190954774,-398751609.420317,-407713102.843801
0.334673366834171,-398717879.678437,-407414337.456278
0.341708542713568,-398688305.436487,-407120610.91801
0.348743718592965,-398663117.409328,-406832165.310178
0.355778894472362,-398642536.706119,-406549231.795399
0.362814070351759,-398626774.768906,-406272030.617725
0.369849246231156,-398616033.322935,-406000771.102636
0.376884422110553,-398610504.335712,-405735651.657052
0.38391959798995,-398610369.982718,-405476859.769321
0.390954773869347,-398615802.618346,-405224572.009226
0.397989949748744,-398626964.750968,-404978954.027986
0.405025125628141,-398644009.021359,-404740160.55825
0.412060301507538,-398667078.183879,-404508335.414101
0.419095477386935,-398696305.089943,-404283611.491057
0.426130653266332,-398731812.673451,-404066110.766067
0.433165829145729,-398773713.937868,-403855944.297517
0.440201005025126,-398822111.944762,-403653212.225222
0.447236180904522,-398877099.803614,-403458003.770434
0.45427135678392,-398938760.662763,-403270397.235836
0.461306532663317,-399007167.701384,-403090460.005545
0.468341708542713,-399082384.122402,-402918248.545112
0.475376884422111,-399164463.146299,-402753808.401521
0.482412060301507,-399253448.005739,-402597174.20319
0.489447236180904,-399349371.940997,-402448369.659969
0.496482412060301,-399452258.196166,-402307407.563143
0.503517587939698,-399562120.016127,-402174289.785428
0.510552763819095,-399678960.644291,-402049007.280976
0.517587939698492,-399802773.321126,-401931540.085371
0.524623115577889,-399933541.283488,-401821857.315631
0.531658291457286,-400071237.764783,-401719917.170207
0.538693467336683,-400215825.996034,-401625666.928984
0.54572864321608,-400367259.207869,-401539042.953278
0.552763819095477,-400525480.633538,-401459970.685841
0.559798994974874,-400690423.513034,-401388364.650859
0.566834170854271,-400862011.098411,-401324128.453948
0.573869346733668,-401040156.660455,-401267154.782161
0.580904522613065,-401224763.496834,-401217325.403981
0.587939698492462,-401415724.941936,-401174511.169327
0.594974874371859,-401612924.378606,-401138572.009551
0.602010050251256,-401816235.252071,-401109356.937437
0.609045226130653,-402025521.08638,-401086704.047204
0.61608040201005,-402240635.503812,-401070440.514502
0.623115577889447,-402461422.247759,-401060382.596418
0.630150753768844,-402687715.209799,-401056335.631469
0.637185929648241,-402919338.46184,-401058094.039608
