t,veff,vtree
-0.2,-645852178.854088,-666246531.457735
-0.192964824120603,-647493323.912824,-667813103.741626
-0.185929648241206,-649061829.417283,-669299913.367724
-0.178894472361809,-650559616.002386,-670708834.219977
-0.171859296482412,-651988580.124953,-672041721.458068
-0.164824120603015,-653350594.154781,-673300411.517421
-0.157788944723618,-654647506.46951,-674486722.109191
-0.150753768844221,-655881141.553731,-675602452.220274
-0.143718592964824,-657053300.102926,-676649382.1133
-0.136683417085427,-658165759.13291,-677629273.326634
-0.12964824120603,-659220272.095601,-678543868.674382
-0.122613065326633,-660218569.002092,-679394892.246382
-0.115577889447236,-661162356.554242,-680184049.408211
-0.108542713567839,-662053318.286254,-680913026.80118
-0.101507537688442,-662893114.718066,-681583492.34234
-0.0944723618090453,-663683383.522859,-682197095.224473
-0.0874371859296483,-664425739.71159,-682755465.916104
-0.0804020100502513,-665121775.838253,-683260216.161489
-0.0733668341708543,-665773062.230756,-683712938.980623
-0.0663316582914573,-666381147.253805,-684115208.669236
-0.0592964824120603,-666947557.612455,-684468580.798797
-0.0522613065326633,-667473798.708205,-684774592.216509
-0.0452261306532664,-667961355.064402,-685034761.045311
-0.0381909547738694,-668411690.84524,-685250586.68388
-0.0311557788944724,-668826250.504777,-685423549.806629
-0.0241206030150754,-669206459.622858,-685555112.363708
-0.0170854271356784,-669553726.021365,-685646717.581001
-0.0100502512562814,-669869441.324131,-685699789.96013
-0.00301507537688445,-670154983.270469,-685715735.278456
0.00402010050251253,-670411719.43943,-685695940.589071
0.0110552763819095,-670641014.021379,-685641774.220808
0.0180904522613065,-670844242.952775,-685554585.778233
0.0251256281407035,-671022851.07788,-685435706.141651
0.0321608040201005,-671178434.386021,-685286447.467103
0.0391959798994975,-671311909.085109,-685108103.186364
0.0462311557788944,-671424274.582476,-684901948.006949
0.0532663316582914,-671516623.627775,-684669237.912108
0.0603015075376884,-671590068.733928,-684411210.160825
0.0673366834170854,-671645725.937971,-684129083.287823
0.0743718592964824,-671684708.899617,-683824057.103562
0.0814070351758794,-671708129.777856,-683497312.694237
0.0884422110552763,-671717115.746211,-683150012.421778
0.0954773869346733,-671712939.718969,-682783299.923855
0.10251256281407,-671696759.871381,-682398300.113871
0.109547738693467,-671669007.775159,-681996119.180968
0.116582914572864,-671630007.601369,-681577844.590022
0.123618090452261,-671580145.206288,-681144545.081647
0.130653266331658,-671519994.805077,-680697270.672194
0.137688442211055,-671450192.992137,-680237052.653748
0.144723618090452,-671371408.553061,-679764903.594133
0.151758793969849,-671284328.912588,-679281817.336907
0.158793969849246,-671189653.066484,-678788769.001367
0.165829145728643,-671088088.006701,-678286714.982544
0.17286432160804,-670980347.666201,-677776592.951206
0.179899497487437,-670867154.420108,-677259321.85386
0.186934673366834,-670749244.284224,-676735801.912745
0.193969849246231,-670627379.42302,-676206914.625839
0.201005025125628,-670502380.459848,-675673522.766857
0.208040201005025,-670375253.925113,-675136470.385249
0.215075376884422,-670247466.40568,-674596582.806201
0.222110552763819,-670118591.447252,-674054666.630638
0.229145728643216,-669988490.429441,-673511509.735217
0.236180904522613,-669857360.501941,-672967881.272336
0.24321608040201,-669725503.926847,-672424531.670128
0.250251256281407,-669593275.953048,-671882192.632459
0.257286432160804,-669461062.200515,-671341577.138937
0.264321608040201,-669329266.399364,-670803379.444902
0.271356783919598,-669198302.831914,-670268275.081433
0.278391959798995,-669068591.259516,-669736920.855344
0.285427135678392,-668940553.303339,-669209954.849185
0.292462311557789,-668814609.741637,-668687996.421245
0.299497487437186,-668691178.418599,-668171646.205546
0.306532663316583,-668570672.580117,-667661486.111848
0.31356783919598,-668453499.518725,-667158079.325649
0.320603015075377,-668340059.449347,-666661970.308181
0.327638190954774,-668230744.561807,-666173684.796412
0.334673366834171,-668125938.211737,-665693729.80305
0.341708542713568,-668026014.221899,-665222593.616535
0.348743718592965,-667931336.273046,-664760745.801046
0.355778894472362,-667842257.368484,-664308637.196498
0.362814070351759,-667759119.360067,-663866699.918541
0.369849246231156,-667682252.525981,-663435347.358565
0.376884422110553,-667611975.192663,-663014974.183693
0.38391959798995,-667548593.394664,-662605956.336784
0.390954773869347,-667492400.567418,-662208651.036437
0.397989949748744,-667443677.268767,-661823396.776983
0.405025125628141,-667402690.925809,-661450513.328494
0.412060301507538,-667369695.604154,-661090301.736774
0.419095477386935,-667344931.797185,-660743044.323366
0.426130653266332,-667328626.23323,-660409004.685549
0.433165829145729,-667320991.698884,-660088427.696339
0.440201005025126,-667322226.876962,-659781539.504486
0.447236180904522,-667332516.19777,-659488547.534479
0.45427135678392,-667352029.702545,-659209640.486542
0.461306532663317,-667380922.918089,-658944988.336636
0.468341708542713,-667419336.74171,-658694742.336459
0.475376884422111,-667467397.33574,-658459035.013443
0.482412060301507,-667525216.030936,-658237980.170759
0.489447236180904,-667592889.238206,-658031672.887313
0.496482412060301,-667670498.368142,-657840189.517749
0.503517587939698,-667758109.757914,-657663587.692444
0.510552763819095,-667855774.605136,-657501906.317516
0.517587939698492,-667963528.908381,-657355165.574815
0.524623115577889,-668081393.414047,-657223366.92193
0.531658291457286,-668209373.569343,-657106493.092187
0.538693467336683,-668347459.481184,-657004508.094646
0.54572864321608,-668495625.880864,-656917357.214104
0.552763819095477,-668653832.094357,-656844967.011097
0.559798994974874,-668822022.018211,-656787245.321893
0.566834170854271,-669000124.100963,-656744081.258501
0.573869346733668,-669188051.330118,-656715345.208663
0.580904522613065,-669385701.224715,-656700888.835859
0.587939698492462,-669592955.833616,-656700545.079305
0.594974874371859,-669809681.739645,-656714128.153953
0.602010050251256,-670035730.069805,-656741433.550492
0.609045226130653,-670270936.511858,-656782238.035347
0.61608040201005,-670515121.337609,-656836299.650681
0.623115577889447,-670768089.433345,-656903357.71439
0.630150753768844,-671029630.337976,-656983132.820109
0.637185929648241,-671299518.289528,-657075326.837209
0.644221105527638,-671577512.280804,-657179622.910798
0.651256281407035,-671863356.125169,-657295685.461718
0.658291457286432,-672156778.533672,-657423160.186551
0.665326633165829,-672457493.204906,-657561674.057611
0.672361809045226,-672765198.929388,-657710835.322953
0.679396984924623,-673079579.710596,-657870233.506365
0.68643216080402,-673400304.905322,-658039439.407372
0.693467336683417,-673727029.386657,-658218005.101238
0.700502512562814,-674059393.733749,-658405463.93896
0.707537688442211,-674397024.453618,-658601330.547272
0.714572864321608,-674739534.24181,-658805100.828647
0.721608040201005,-675086522.290733,-659016251.961293
0.728643216080402,-675437574.657397,-659234242.399151
0.735678391959799,-675792264.706391,-659458511.871904
0.742713567839196,-676150153.649919,-659688481.384968
0.749748743718593,-676510791.215778,-659923553.219496
