t,veff,vtree
-0.2,-253636280.297876,-250491238.563566
-0.192964824120603,-253930068.306382,-250963583.930577
-0.185929648241206,-254208400.983863,-251415570.97568
-0.178894472361809,-254471692.58601,-251847630.522646
-0.171859296482412,-254720351.656869,-252260189.10987
-0.164824120603015,-254954781.059943,-252653668.99037
-0.157788944723618,-255175378.00954,-253028488.131789
-0.150753768844221,-255382534.102372,-253385060.216393
-0.143718592964824,-255576635.349402,-253723794.641073
-0.136683417085427,-255758062.207943,-254045096.517342
-0.12964824120603,-255927189.614027,-254349366.671338
-0.122613065326633,-256084387.015022,-254637001.643824
-0.115577889447236,-256230018.40253,-254908393.690184
-0.108542713567839,-256364442.345558,-255163930.780428
-0.101507537688442,-256488012.023971,-255403996.59919
-0.0944723618090453,-256601075.26224,-255628970.545728
-0.0874371859296483,-256703974.5635,-255839227.733921
-0.0804020100502513,-256797047.143927,-256035138.992275
-0.0733668341708543,-256880624.967452,-256217070.863919
-0.0663316582914573,-256955034.780842,-256385385.606606
-0.0592964824120603,-257020598.14917,-256540441.192712
-0.0522613065326633,-257077631.491715,-256682591.309238
-0.0452261306532664,-257126446.118326,-256812185.357808
-0.0381909547738694,-257167348.266328,-256929568.45467
-0.0311557788944724,-257200639.138016,-257035081.430696
-0.0241206030150754,-257226614.938863,-257129060.831383
-0.0170854271356784,-257245566.916549,-257211838.916849
-0.0100502512562814,-257257781.400979,-257283743.661839
-0.00301507537688445,-257263539.845536,-257345098.755721
0.00402010050251253,-257263118.869881,-257396223.602485
0.0110552763819095,-257256790.304787,-257437433.320747
0.0180904522613065,-257244821.2393,-257469038.743745
0.0251256281407035,-257227474.071187,-257491346.419344
0.0321608040201005,-257205006.562233,-257504658.61003
0.0391959798994975,-257177671.900438,-257509273.292913
0.0462311557788944,-257145718.772462,-257505484.159728
0.0532663316582914,-257109391.452199,-257493580.616834
0.0603015075376884,-257068929.91623,-257473847.785212
0.0673366834170854,-257024570.007986,-257446566.50047
0.0743718592964824,-256976543.700598,-257412013.312838
0.0814070351758794,-256925079.597282,-257370460.487168
0.0884422110552763,-256870404.214466,-257322176.002939
0.0954773869346733,-256812749.325692,-257267423.554253
0.10251256281407,-256752331.430546,-257206462.549835
0.109547738693467,-256689335.233908,-257139548.113034
0.116582914572864,-256623954.925604,-257066931.081824
0.123618090452261,-256556385.354658,-256988858.008802
0.130653266331658,-256486823.578885,-256905571.161189
0.137688442211055,-256415453.301671,-256817308.52083
0.144723618090452,-256342449.241201,-256724303.784194
0.151758793969849,-256267987.23377,-256626786.362372
0.158793969849246,-256192240.705553,-256524981.381082
0.165829145728643,-256115380.015292,-256419109.680664
0.17286432160804,-256037572.205436,-256309387.816082
0.179899497487437,-255958980.885339,-256196028.056924
0.186934673366834,-255879766.174282,-256079238.387402
0.193969849246231,-255800084.677244,-255959222.506352
0.201005025125628,-255720089.481232,-255836179.827234
0.208040201005025,-255639930.166319,-255710305.478131
