t,veff,vtree
-0.2,-268229159.606488,-268964354.827421
-0.192964824120603,-311580108.59549,-311773880.516631
-0.185929648241206,-352643452.664272,-352437592.095233
-0.178894472361809,-391481117.432952,-391007692.822168
-0.171859296482412,-428154290.913343,-427535852.561585
-0.164824120603015,-462723426.696056,-462073207.782849
-0.157788944723618,-495248247.433517,-494670361.56053
-0.150753768844221,-525787748.671623,-525377383.574411
-0.143718592964824,-554400203.094921,-554243810.109484
-0.136683417085427,-581143165.266032,-581318644.055952
-0.12964824120603,-606073476.960561,-606650354.909228
-0.122613065326633,-629247273.225779,-630286878.769938
-0.115577889447236,-650719989.327459,-652275618.343912
-0.108542713567839,-670546368.798015,-672663442.942195
-0.101507537688442,-688780472.866101,-691496688.481042
-0.0944723618090453,-705475691.641415,-708821157.481916
-0.0874371859296483,-720684757.561712,-724682119.071494
-0.0804020100502513,-734459761.802881,-739124308.98166
-0.0733668341708543,-746852174.641985,-752191929.549508
-0.0663316582914573,-757912871.206305,-763928649.717345
-0.0592964824120603,-767692164.743346,-774377605.032686
-0.0522613065326633,-776239850.701934,-783581397.648258
-0.0452261306532664,-783605266.90415,-791582096.321996
-0.0381909547738694,-789837378.710515,-798421236.417048
-0.0311557788944724,-794984905.149935,-804139819.901771
-0.0241206030150754,-799096517.070379,-808778315.349731
-0.0170854271356784,-802221174.69712,-812376657.939705
-0.0100502512562814,-804408776.402779,-814974249.455683
-0.00301507537688445,-805711694.851085,-816609958.28686
0.00402010050251253,-806191432.633821,-817322119.427647
0.0110552763819095,-805920526.984586,-817148534.477661
0.0180904522613065,-804917237.304929,-816126471.641731
0.0251256281407035,-803185305.83912,-814292665.729897
0.0321608040201005,-800745508.260794,-811683318.157406
0.0391959798994975,-797624089.550921,-808334096.94472
0.0462311557788944,-793849589.769866,-804280136.717508
0.0532663316582914,-789451710.331825,-799556038.70665
0.0603015075376884,-784460752.912716,-794195870.748236
0.0673366834170854,-778907295.84071,-788233167.283567
0.0743718592964824,-772821989.184147,-781700929.359154
0.0814070351758794,-766235416.658598,-774631624.626718
0.0884422110552763,-759177998.550049,-767057187.343192
0.0954773869346733,-751679921.652781,-759009018.370715
0.10251256281407,-743771088.199074,-750517985.176641
0.109547738693467,-735481079.112565,-741614421.833532
0.116582914572864,-726839129.045281,-732328129.019159
0.123618090452261,-717874112.287982,-722688374.016507
0.130653266331658,-708614540.302414,-712723890.713769
0.137688442211055,-699088573.968876,-702462879.604346
0.144723618090452,-689324058.003587,-691933007.786854
0.151758793969849,-679348595.013498,-681161408.965115
0.158793969849246,-669189704.920006,-670174683.448165
0.165829145728643,-658875222.030007,-658998898.150248
0.17286432160804,-648434849.056909,-647659586.590818
0.179899497487437,-637903298.07709,-636181748.89454
0.186934673366834,-627292524.281758,-624589851.79129
0.193969849246231,-616617587.877419,-612907828.616153
0.201005025125628,-605896920.646663,-601159079.309424
0.208040201005025,-595149730.811667,-589366470.416611
0.215075376884422,-584395418.150875,-577552335.088429
0.222110552763819,-573653326.107536,-565738473.080804
0.229145728643216,-562942613.587067,-553946150.754874
0.236180904522613,-552282183.270992,-542196101.076986
0.24321608040201,-541690643.174827,-530508523.618698
0.250251256281407,-531186293.221678,-518903084.556775
0.257286432160804,-520787137.471845,-507398916.673198
0.264321608040201,-510510933.075228,-496014619.355154
0.271356783919598,-500375310.20715,-484768258.595041
0.278391959798995,-490398076.863769,-473677366.990468
0.285427135678392,-480598305.953901,-462758943.744255
0.292462311557789,-471000632.811101,-452029454.66443
0.299497487437186,-461610365.387619,-441504832.164233
0.306532663316583,-452431481.639072,-431200475.262114
0.31356783919598,-443472818.353462,-421131249.581733
