t,veff,vtree
-0.2,-114924305.453292,-120668344.738877
-0.192964824120603,-147632987.055012,-153299816.739852
-0.185929648241206,-178642513.796036,-184309368.969271
-0.178894472361809,-207998332.480384,-213736279.248589
-0.171859296482412,-235745352.7175,-241619425.023516
-0.164824120603015,-261927948.860233,-267997283.364012
-0.157788944723618,-286589962.101533,-292907930.964286
-0.150753768844221,-309774702.755976,-316389044.142803
-0.143718592964824,-331524952.75783,-338477898.842275
-0.136683417085427,-351882968.414602,-359211370.629667
-0.12964824120603,-370890483.464108,-378625934.696196
-0.122613065326633,-388588712.494985,-396757665.857328
-0.115577889447236,-405018354.806083,-413642238.552782
-0.108542713567839,-420219598.800643,-429314926.846528
-0.101507537688442,-434232127.038788,-443810604.426787
-0.0944723618090453,-447095122.109337,-457163744.606031
-0.0874371859296483,-458847273.534019,-469408420.320985
-0.0804020100502513,-469526785.990571,-480578304.132621
-0.0733668341708543,-479171389.24723,-490706668.226168
-0.0663316582914573,-487818350.357694,-499826384.411102
-0.0592964824120603,-495504488.90384,-507969924.121151
-0.0522613065326633,-502266196.447651,-515169358.414295
-0.0452261306532664,-508139461.965414,-521456357.972766
-0.0381909547738694,-513159906.085184,-526862193.103045
-0.0311557788944724,-517362828.853172,-531417733.735866
-0.0241206030150754,-520783279.486353,-535153449.426215
-0.0170854271356784,-523456164.648896,-538099409.353327
-0.0100502512562814,-525416431.938754,-540285282.320689
-0.00301507537688445,-526699427.813167,-541740336.756039
0.00402010050251253,-527341823.447554,-542493440.711369
0.0110552763819095,-527386256.734738,-542573061.862918
0.0180904522613065,-526865979.181119,-542007267.51118
0.0251256281407035,-525809082.103295,-540823724.580896
0.0321608040201005,-524252854.326672,-539049699.621063
0.0391959798994975,-522211840.395783,-536712058.804927
0.0462311557788944,-519699446.939701,-533837267.929983
0.0532663316582914,-516730421.708014,-530451392.417983
0.0603015075376884,-513323891.676121,-526580097.314923
0.0673366834170854,-509500364.128122,-522248647.291057
0.0743718592964824,-505280990.443615,-517481906.640886
0.0814070351758794,-500687223.798839,-512304339.283164
0.0884422110552763,-495740625.175222,-506740008.760895
0.0954773869346733,-490462741.435178,-500812578.241336
0.10251256281407,-484875023.875302,-494545310.515994
0.109547738693467,-478998771.990917,-487961068.000627
0.116582914572864,-472855094.400367,-481082312.735245
0.123618090452261,-466464882.567041,-473931106.384109
0.130653266331658,-459848795.163847,-466529110.235731
0.137688442211055,-453027252.58078,-458897585.202875
0.144723618090452,-446020442.798203,-451057391.822556
0.151758793969849,-438848342.382648,-443028990.256039
0.158793969849246,-431530761.243567,-434832440.288843
0.165829145728643,-424087431.312122,-426487401.330735
0.17286432160804,-416538192.796604,-418013132.415734
0.179899497487437,-408903463.931342,-409428492.202114
0.186934673366834,-401206343.662895,-400751938.972394
0.193969849246231,-393473422.628229,-392001530.633349
0.201005025125628,-385707433.00638,-383194924.716004
0.208040201005025,-377917062.507016,-374349378.375635
0.215075376884422,-370113927.617992,-365481748.391768
0.222110552763819,-362310545.582625,-356608491.168183
0.229145728643216,-354519803.823911,-347745662.732909
0.236180904522613,-346754738.049077,-338908918.738228
0.24321608040201,-339028431.975718,-330113514.46067
0.250251256281407,-331353991.548421,-321374304.801021
0.257286432160804,-323744602.871633,-312705744.284314
0.264321608040201,-316213784.892912,-304121887.059836
0.271356783919598,-308776989.13006,-295636386.901123
0.278391959798995,-301448830.639329,-287262497.205965
0.285427135678392,-294232842.893312,-279013070.996401
0.292462311557789,-287136539.770048,-270900560.918722
0.299497487437186,-280168633.477236,-262937019.24347
0.306532663316583,-273338188.008025,-255134097.86544
0.31356783919598,-266654346.860702,-247503048.303674
0.320603015075377,-260126200.828675,-240054721.70147
0.327638190954774,-253762710.558502,-232799568.826375
0.334673366834171,-247572655.760324,-225747640.070187
0.341708542713568,-241564599.275082,-218908585.448955
0.348743718592965,-235746860.243372,-212291654.602982
0.355778894472362,-230127493.254709,-205905696.796819
0.362814070351759,-224714271.645359,-199759160.919269
0.369849246231156,-219514673.80141,-193860095.483388
0.376884422110553,-214535871.717479,-188216148.62648
0.38391959798995,-209784721.299326,-182834568.110105
0.390954773869347,-205267754.049166,-177722201.320069
0.397989949748744,-200991169.871366,-172885495.266433
0.405025125628141,-196960830.803497,-168330496.583507
0.412060301507538,-193182255.524701,-164062851.529855
0.419095477386935,-189660614.527086,-160087805.988288
0.426130653266332,-186400725.860604,-156410205.465873
0.433165829145729,-183407051.38039,-153034495.093924
0.440201005025126,-180683693.439702,-149964719.62801
0.447236180904522,-178234391.982558,-147204523.447949
0.45427135678392,-176062521.998861,-144757150.557809
0.461306532663317,-174171091.311763,-142625444.585913
0.468341708542713,-172562738.672716,-140811848.784833
0.475376884422111,-171239732.144406,-139318406.031391
0.482412060301507,-170203967.755769,-138146758.826663
0.489447236180904,-169456968.416814,-137298149.295975
0.496482412060301,-168999883.084031,-136773419.188903
0.503517587939698,-168833486.170043,-136573009.879276
0.510552763819095,-168958177.193763,-136696962.365175
0.517587939698492,-169373980.669936,-137144917.268929
0.524623115577889,-170080546.239464,-137916114.837121
0.531658291457286,-171077149.044566,-139009394.940585
0.538693467336683,-172362690.355595,-140423197.074405
0.54572864321608,-173935698.459328,-142155560.357917
0.552763819095477,-175794329.821869,-144204123.534709
0.559798994974874,-177936370.543061,-146566124.972618
0.566834170854271,-180359238.123552,-149238402.663734
0.573869346733668,-183059983.570684,-152217394.224399
0.580904522613065,-186035293.875172,-155499136.895205
0.587939698492462,-189281494.89745,-159079267.540994
0.594974874371859,-192794554.710753,-162953022.650862
0.602010050251256,-196570087.457624,-167115238.338155
0.609045226130653,-200603357.787699,-171560350.340469
0.61608040201005,-204889285.95682,-176282394.019654
0.623115577889447,-209422453.678972,-181275004.361808
0.630150753768844,-214197110.827006,-186531415.977283
0.637185929648241,-219207183.055537,-192044463.100681
0.644221105527638,-224446280.2912,-197806579.590856
0.651256281407035,-229907705.282608,-203809798.930911
0.658291457286432,-235584458.6943,-210045754.228203
0.665326633165829,-241469257.812126,-216505678.21434
0.672361809045226,-247554576.851165,-223180403.245179
0.679396984924623,-253832688.946084,-230060361.30083
0.68643216080402,-260295716.333767,-237135583.985654
0.693467336683417,-266935696.78812,-244395702.528264
0.700502512562814,-273744678.157192,-251829947.781522
0.707537688442211,-280714864.327259,-259427150.222543
0.714572864321608,-287838866.91908,-267175739.952694
0.721608040201005,-295110221.39609,-275063746.697591
0.728643216080402,-302524890.35262,-283078799.807103
0.735678391959799,-310088080.718242,-291208128.25535
0.742713567839196,-317785059.989834,-299438560.640701
0.749748743718593,-325593298.158211,-307756525.18578
0.75678391959799,-333496150.182968,-316148049.737461
0.763819095477387,-341478053.635516,-324598761.766866
0.770854271356784,-349523756.084953,-333093888.369373
0.777889447236181,-357618050.477233,-341618256.264609
0.784924623115578,-365745667.129775,-350156291.796452
0.791959798994975,-373891237.327397,-358692020.933031
0.798994974874372,-382039305.085252,-367209069.266728
0.806030150753769,-390174391.903793,-375690662.014174
0.813065326633166,-398281158.385279,-384119624.016253
0.820100502512563,-406344858.902745,-392478379.738101
0.82713567839196,-414353866.643467,-400748953.269101
0.834170854271357,-422292109.896091,-408912968.322893
0.841206030150754,-430136163.184446,-416951648.237364
0.848241206030151,-437865426.00918,-424845815.974653
0.855276381909548,-445459684.339719,-432575894.121151
0.862311557788945,-452898670.267673,-440121904.887502
0.869346733668342,-460161920.568747,-447463470.108597
0.876381909547739,-467228716.508273,-454579811.243583
0.883417085427136,-474078056.506442,-461449749.375854
0.890452261306533,-480688645.690328,-468051705.213058
0.89748743718593,-487038896.060722,-474363699.087092
0.904522613065327,-493106934.758638,-480363350.954108
0.911557788944724,-498870619.743334,-486027880.394505
0.91859296482412,-504307563.370236,-491334106.612936
0.925628140703518,-509395165.427855,-496258448.438304
0.932663316582915,-514110658.525693,-500776924.323764
0.939698492462312,-518431170.765783,-504865152.346721
0.946733668341708,-522333814.181287,-508498350.208833
0.953768844221105,-525795814.249057,-511651335.236008
0.960804020100502,-528794710.331503,-514298524.378405
0.9678391959799,-531308692.30838,-516413934.210437
0.974874371859296,-533317243.124564,-517971180.930763
0.981909547738693,-534802688.677752,-518943480.362299
0.98894472361809,-535757451.766192,-519303647.952209
0.995979899497487,-536176406.539344,-519024098.771907
1.00301507537688,-536010765.587082,-518076847.517063
1.01005025125628,-535213203.439628,-516433508.507593
1.01708542713568,-533743863.356686,-514065295.687668
1.02412060301508,-531565450.249328,-510943022.625708
1.03115577889447,-528641546.643721,-507037102.514386
1.03819095477387,-524936026.044384,-502317548.170624
1.04522613065327,-520412765.649373,-496753972.035598
1.05226130653266,-515035483.274136,-490315586.174733
1.05929648241206,-508767635.822328,-482971202.277707
1.06633165829146,-501572351.830687,-474689231.658446
1.07336683417085,-493412384.407742,-465437685.255133
1.08040201005025,-484250077.113679,-455184173.630197
1.08743718592965,-474047338.436876,-443895906.970319
1.09447236180905,-462765622.196077,-431539695.086435
1.10150753768844,-450365912.153741,-418081947.413727
1.10854271356784,-436808709.700075,-403488673.011633
1.11557788944724,-422054023.825884,-387725480.563838
1.12261306532663,-406061362.83422,-370757578.378281
1.12964824120603,-388789727.395179,-352549774.387154
1.13668341708543,-370197604.653605,-333066476.146894
1.14371859296482,-350242963.173097,-312271690.838195
1.15075376884422,-328883248.55213,-290129025.266001
1.15778894472362,-306075379.586131,-266601685.859505
1.16482412060301,-281775744.877366,-241652478.672154
1.17185929648241,-255940199.815399,-215243809.381645
1.17889447236181,-228524063.866703,-187337683.289926
1.18592964824121,-199482118.12418,-157895705.323195
1.1929648241206,-168768603.076688,-126879080.031906
1.2,-136337216.566016,-94248611.5907597
