t,veff,vtree
-0.2,-659793071.385249,-672680589.73714
-0.192964824120603,-664114772.617717,-677269072.685203
-0.185929648241206,-668220661.136092,-681634929.198385
-0.178894472361809,-672116345.465971,-685783457.119653
-0.171859296482412,-675807369.195832,-689719900.540974
-0.164824120603015,-679299211.21832,-693449449.803315
-0.157788944723618,-682597285.989086,-696977241.496646
-0.150753768844221,-685706943.805973,-700308358.459934
-0.143718592964824,-688633471.112007,-703447829.781147
-0.136683417085427,-691382090.826374,-706400630.797257
-0.12964824120603,-693957962.708564,-709171683.094232
-0.122613065326633,-696366183.762149,-711765854.507041
-0.115577889447236,-698611788.686279,-714187959.119657
-0.108542713567839,-700699750.385216,-716442757.265049
-0.101507537688442,-702634980.549121,-718534955.525188
-0.0944723618090453,-704422330.32332,-720469206.731046
-0.0874371859296483,-706066591.08878,-722250109.962595
-0.0804020100502513,-707572495.384269,-723882210.548808
-0.0733668341708543,-708944718.011863,-725370000.067657
-0.0663316582914573,-710187877.38383,-726717916.346114
-0.0592964824120603,-711306537.193824,-727930343.460154
-0.0522613065326633,-712305208.534097,-729011611.73475
-0.0452261306532664,-713188352.643454,-729965997.743878
-0.0381909547738694,-713960384.577612,-730797724.310509
-0.0311557788944724,-714625678.285517,-731510960.506621
-0.0241206030150754,-715188573.944209,-732109821.653189
-0.0170854271356784,-715653389.181446,-732598369.320188
-0.0100502512562814,-716024437.66039,-732980611.326594
-0.00301507537688445,-716306063.729305,-733260501.740384
0.00402010050251253,-716502721.618857,-733441940.878535
0.0110552763819095,-716619279.052127,-733528775.307024
0.0180904522613065,-716661420.171762,-733524797.840828
0.0251256281407035,-716631100.269472,-733433747.543926
0.0321608040201005,-716531166.969386,-733259309.729297
0.0391959798994975,-716365504.878268,-733005115.958918
0.0462311557788944,-716138703.773989,-732674744.043769
0.0532663316582914,-715851709.945041,-732271718.04383
0.0603015075376884,-715506347.779847,-731799508.26808
0.0673366834170854,-715104991.579128,-731261531.274501
0.0743718592964824,-714650194.179053,-730661149.870072
0.0814070351758794,-714144590.473529,-730001673.110775
0.0884422110552763,-713590853.423302,-729286356.301591
0.0954773869346733,-712991669.484768,-728518400.996502
0.10251256281407,-712349723.198589,-727700954.99849
0.109547738693467,-711667686.760798,-726837112.359538
0.116582914572864,-710948212.576036,-725929913.380629
0.123618090452261,-710193927.723256,-724982344.611746
0.130653266331658,-709407429.713892,-723997338.851874
0.137688442211055,-708591283.160253,-722977775.148995
0.144723618090452,-707748017.106689,-721926478.800095
0.151758793969849,-706880122.856818,-720846221.351159
0.158793969849246,-705990052.180764,-719739720.597171
0.165829145728643,-705080215.819328,-718609640.582118
0.17286432160804,-704152982.224175,-717458591.598986
0.179899497487437,-703210676.488461,-716289130.189761
0.186934673366834,-702255579.433147,-715103759.145429
0.193969849246231,-701289926.82212,-713904927.505978
0.201005025125628,-700315908.684958,-712695030.560396
0.208040201005025,-699335668.730557,-711476409.846671
0.215075376884422,-698351303.838077,-710251353.15179
0.222110552763819,-697364863.614194,-709022094.511743
0.229145728643216,-696378350.00763,-707790814.211518
0.236180904522613,-695393716.973478,-706559638.785106
0.24321608040201,-694412870.181036,-705330641.015496
0.250251256281407,-693437666.759934,-704105839.934678
0.257286432160804,-692469915.080043,-702887200.823643
0.264321608040201,-691511374.561387,-701676635.212382
0.271356783919598,-690563755.510771,-700476000.879886
0.278391959798995,-689628718.982312,-699287101.854148
0.285427135678392,-688707876.659394,-698111688.412158
0.292462311557789,-687802790.755933,-696951457.079911
0.299497487437186,-686914973.935019,-695808050.632398
0.306532663316583,-686045889.243313,-694683058.093613
0.31356783919598,-685196950.059672,-693578014.73655
0.320603015075377,-684369520.056715,-692494402.083202
0.327638190954774,-683564913.174087,-691433647.904565
0.334673366834171,-682784393.602384,-690397126.220633
0.341708542713568,-682029175.776709,-689386157.3004
0.348743718592965,-681300424.378973,-688402007.661864
0.355778894472362,-680599254.348081,-687445890.07202
0.362814070351759,-679926730.8972,-686518963.546863
0.369849246231156,-679283869.537381,-685622333.351392
0.376884422110553,-678671636.106776,-684757050.999602
0.38391959798995,-678090946.80478,-683924114.254492
0.390954773869347,-677542668.230399,-683124467.128059
0.397989949748744,-677027617.424164,-682358999.881302
0.405025125628141,-676546561.912923,-681628549.024219
0.412060301507538,-676100219.756828,-680933897.31581
0.419095477386935,-675689259.597822,-680275773.764073
0.426130653266332,-675314300.708945,-679654853.626009
0.433165829145729,-674975913.043741,-679071758.407617
0.440201005025126,-674674617.285056,-678527055.863899
0.447236180904522,-674410884.892504,-678021259.998854
0.45427135678392,-674185138.147878,-677554831.065485
0.461306532663317,-673997750.197801,-677128175.565793
0.468341708542713,-673849045.092897,-676741646.250781
0.475376884422111,-673739297.822839,-676395542.12045
0.482412060301507,-673668734.346611,-676090108.423804
0.489447236180904,-673637531.617441,-675825536.658845
0.496482412060301,-673645817.60186,-675601964.572578
0.503517587939698,-673693671.292482,-675419476.161006
0.510552763819095,-673781122.714169,-675278101.669134
0.517587939698492,-673908152.923334,-675177817.590966
0.524623115577889,-674074694.000287,-675118546.669508
0.531658291457286,-674280629.034617,-675100157.896765
0.538693467336683,-674525792.103719,-675122466.513743
0.54572864321608,-674809968.244726,-675185234.010448
0.552763819095477,-675132893.420181,-675288168.125887
0.559798994974874,-675494254.477907,-675430922.848067
0.566834170854271,-675893689.105621,-675613098.413996
0.573869346733668,-676330785.78092,-675834241.30968
0.580904522613065,-676805083.717325,-676093844.270129
0.587939698492462,-677316072.807126,-676391346.279351
0.594974874371859,-677863193.561809,-676726132.570355
0.602010050251256,-678445837.050865,-677097534.62515
0.609045226130653,-679063344.8398,-677504830.174746
0.61608040201005,-679715008.928162,-677947243.199153
0.623115577889447,-680400071.688403,-678423943.927382
0.630150753768844,-681117725.806388,-678934048.837443
0.637185929648241,-681867114.224351,-679476620.656347
0.644221105527638,-682647330.087075,-680050668.360106
0.651256281407035,-683457416.692088,-680655147.173733
0.658291457286432,-684296367.444643,-681288958.57124
0.665326633165829,-685163125.818261,-681950950.275639
0.672361809045226,-686056585.321596,-682639916.258943
0.679396984924623,-686975589.472448,-683354596.742166
0.68643216080402,-687918931.779713,-684093678.195323
0.693467336683417,-688885355.734124,-684855793.337426
0.700502512562814,-689873554.808695,-685639521.136491
0.707537688442211,-690882172.469794,-686443386.809534
0.714572864321608,-691909802.199892,-687265861.822569
0.721608040201005,-692954987.533086,-688105363.890611
0.728643216080402,-694016222.104635,-688960256.977679
0.735678391959799,-695091949.715845,-689828851.296787
0.742713567839196,-696180564.415818,-690709403.309953
0.749748743718593,-697280410.601762,-691600115.728194
0.75678391959799,-698389783.139767,-692499137.511529
0.763819095477387,-699506927.508219,-693404563.868975
0.770854271356784,-700630039.966354,-694314436.25855
0.777889447236181,-701757267.750789,-695226742.387274
0.784924623115578,-702886709.303374,-696139416.211165
0.791959798994975,-704016414.534185,-697050337.935244
0.798994974874372,-705144385.124206,-697957334.01353
0.806030150753769,-706268574.873009,-698858177.149044
0.813065326633166,-707386890.097758,-699750586.293807
0.820100502512563,-708497190.091112,-700632226.648839
0.82713567839196,-709597287.647118,-701500709.664163
0.834170854271357,-710684949.666192,-702353593.0388
0.841206030150754,-711757897.852754,-703188380.720772
0.848241206030151,-712813809.522349,-704002522.907102
0.855276381909548,-713850318.539305,-704793416.043814
0.862311557788945,-714865016.411621,-705558402.82593
0.869346733668342,-715855453.577324,-706294772.197475
0.876381909547739,-716819140.926935,-706999759.351472
0.883417085427136,-717753551.62114,-707670545.729947
0.890452261306533,-718656123.283409,-708304259.023925
0.89748743718593,-719524260.677515,-708897973.17343
0.904522613065327,-720355339.025211,-709448708.367488
0.911557788944724,-721146708.189822,-709953431.044126
0.91859296482412,-721895698.065166,-710409053.89037
0.925628140703518,-722599625.701487,-710812435.842247
0.932663316582915,-723255805.044005,-711160382.084784
0.939698492462312,-723861560.820943,-711449644.052009
0.946733668341708,-724414249.513666,-711676919.42695
0.953768844221105,-724911293.695429,-711838852.141635
0.960804020100502,-725350245.820341,-711932032.377093
0.9678391959799,-725728938.228833,-711952996.563353
0.974874371859296,-726046172.770713,-711898227.379445
0.981909547738693,-726300607.084214,-711764153.753399
0.98894472361809,-726488755.335657,-711547150.862245
0.995979899497487,-726606122.154045,-711243540.132014
1.00301507537688,-726647656.04988,-710849589.237737
1.01005025125628,-726608520.48615,-710361512.103444
1.01708542713568,-726484294.342921,-709775468.902169
1.02412060301508,-726270664.558717,-709087566.055944
1.03115577889447,-725963350.827991,-708293856.2358
1.03819095477387,-725558071.366557,-707390338.361772
1.04522613065327,-725050523.973782,-706372957.602892
1.05226130653266,-724436374.359001,-705237605.377194
1.05929648241206,-723711248.410277,-703980119.351712
1.06633165829146,-722870726.799366,-702596283.442481
1.07336683417085,-721910341.061792,-701081827.814536
1.08040201005025,-720825570.654557,-699432428.881912
1.08743718592965,-719611840.687181,-697643709.307644
1.09447236180905,-718264520.131269,-695711238.003769
1.10150753768844,-716778920.379222,-693630530.131323
1.10854271356784,-715150294.063409,-691397047.100343
1.11557788944724,-713373834.073432,-689006196.569866
1.12261306532663,-711444672.726604,-686453332.44793
1.12964824120603,-709357881.058689,-683733754.891572
1.13668341708543,-707108468.210313,-680842710.306831
1.14371859296482,-704691380.890382,-677775391.348746
1.15075376884422,-702101502.902151,-674526936.921356
1.15778894472362,-699333654.720801,-671092432.1777
1.16482412060301,-696382593.113689,-667466908.519818
1.17185929648241,-693243010.79631,-663645343.59875
1.17889447236181,-689909536.118332,-659622661.314538
1.18592964824121,-686376732.775157,-655393731.816221
1.1929648241206,-682639099.541299,-650953371.501842
1.2,-678691070.022508,-646296343.018442
