mu,VN,VCB,m112,m122,m222,lam1,lam2,lam3,lam4,lam5,yt,gp,g,gs,nvev1,nvev2,nvev3,cbvev1,cbvev2,cbvev3
246,14463318.7072934,-351651.889838862,-441.883905514001,-97.8032101231498,2047.02394153182,0.308046924112779,6.21449818159763,-1.06009209531581,0.599246734590606,-0.905278948051218,2.39867829416114,0.3497,0.652954,1.14572319144708,-223.85828253866,101.997398686641,0,-58.241304951501,-11.5630221288571,-8.05289830652976
248.51256281407,-660064.321809983,-357076.402139881,-442.279077230145,-97.8662475300702,2056.33015706621,0.308347328961468,6.24518727718129,-1.06387756566048,0.601121646530769,-0.907736712699774,2.40088468853925,0.349719265240186,0.652900263546068,1.14504632129809,-85.909375443207,30.4172199520512,7.46672600549011e-13,-58.8903008209935,-9.81004133836144,0.171859453978002
251.025125628141,-664070.699559245,-358236.934451542,-442.67362492849,-97.9287981757775,2065.61707440668,0.30864659277213,6.2759475317189,-1.06765185891583,0.602988376083456,-0.910183181892443,2.40308007469928,0.34973833981386,0.652847080731445,1.14437744049488,-86.1685073569481,30.5552246747041,1.49487899743935e-13,-58.8903008209935,-9.81004133836144,0.171859453978002
253.537688442211,-668151.138431844,-359080.28415606,-443.067566897538,-97.9908711249775,2074.88530665297,0.308944738323182,6.30678043019953,-1.07141526590704,0.604847084717736,-0.912618579820835,2.40526462618601,0.349757227488708,0.65279444039337,1.14371637482486,-86.4325675912021,30.6961563740988,1.70193977809284e-13,-58.9558968329743,-9.92952641368895,0.566858363745016
256.050251256281,-672308.218210185,-360253.130203469,-443.460921024423,-98.0524751825473,2084.13545256468,0.309241787808884,6.33768744183715,-1.07516807026565,0.606697929650632,-0.915043124713181,2.40743851227516,0.349775931921536,0.65274233170202,1.14306295557148,-86.7016998872979,30.8400816554262,1.74557699327724e-13,-58.9558968329743,-9.92952641368895,0.566858363745016
258.562814070352,-676544.632843146,-361429.847264225,-443.853704809008,-98.1136189034738,2093.36809710006,0.309537762860567,6.36867002088082,-1.07891054869956,0.608541064003886,-0.917457029055649,2.40960189811636,0.349794456662588,0.652690744147429,1.14241701928844,-86.9760528998896,30.9870694449184,3.64153497346116e-14,-58.9558968329743,-9.92952641368895,0.566858363745016
261.075376884422,-680863.196595199,-362145.58534842,-444.245935377375,-98.1743106023198,2102.58381193052,0.3098326845669,6.39972960739152,-1.08264297125056,0.610376636953516,-0.919860499803434,2.41175494487014,0.349812805159645,0.652639667527041,1.14177840758535,-87.255780376177,31.1371910567325,1.29379403145639e-13,-59.0524814229267,-10.1101829694236,1.15997651526736
263.587939698492,-685266.850572727,-363337.925633603,-444.637629494747,-98.2345583622427,2111.7831559321,0.310126573493246,6.4308676279875,-1.08636560154037,0.612204793872562,-0.922253738582181,2.41389780983916,0.349830980761942,0.652589091933855,1.14114696692409,-87.5410413409367,31.2905202620171,-1.61668334566551e-12,-59.0524814229267,-10.1101829694236,1.15997651526736
266.100502512563,-689758.66965323,-364534.376132296,-445.028803577863,-98.2943700435909,2120.96667565501,0.310419449700156,6.4620854965598,-1.09007869700541,0.614025676467397,-0.924636941880263,2.416030646594,0.349848986723891,0.652539007745146,1.14052254842518,-87.8320002873836,31.4471333601234,7.69976083623178e-14,-59.0524814229267,-10.1101829694236,1.15997651526736
268.613065326633,-694341.869844792,-365585.642078469,-445.419473706835,-98.3537532921028,2130.13490577273,0.310711332761048,6.49338461495963,-1.09378250912135,0.615839422907949,-0.927010301232437,2.41815360509382,0.349866826208628,0.652489405611707,1.13990500768369,-88.128827373829,31.6071092518902,7.89703250881083e-14,-59.083511290572,-10.1718662617956,1.34700133162647
271.125628140703,-699019.816105391,-366639.76089281,-445.809655636522,-98.4127155467291,2139.28836951142,0.311002241779117,6.52476637365908,-1.09747728361762,0.617646167952157,-0.929374003395316,2.42026683180205,0.349884502291405,0.652440276447604,1.13929420459403,-88.4316986261225,31.7705295149665,8.50266393542224e-14,-59.1155019426365,-10.2364211002022,1.54361661946888
273.638190954774,-703796.030653652,-367678.966571014,-446.199364807429,-98.4712640470995,2148.42757906093,0.311292195403509,6.55623215238665,-1.10116326068263,0.619446043064983,-0.93172823051512,2.42237046979747,0.349902017962817,0.652391611420402,1.13869000318324,-88.7407961457595,31.9374784810763,2.75601839906746e-14,-59.1521193405901,-10.3117212126807,1.77482206378266
276.150753768844,-708674.201805025,-368689.508481846,-446.588616356175,-98.5294058406535,2157.55303596829,0.311581211844803,6.5877833207388,-1.10484067516013,0.621239176532248,-0.934073160288085,2.4244646588808,0.349919376131885,0.652343401941836,1.13809227145212,-89.0563083235384,32.1080433151574,1.18999106569135e-14,-59.1958184489284,-10.4048479595193,2.05902069279158
278.663316582915,-713658.193369925,-370424.098455516,-446.977425125536,-98.5871477894521,2166.66523151459,0.31186930888984,6.61942123876894,-1.10850975673716,0.623025693569572,-0.936408966113952,2.4265495356771,0.349936579628998,0.652295639658916,1.13750088122393,-89.378430058576,32.2823140962905,-3.18855901705111e-15,-58.9035397363203,-10.3204685203729,-0.452238310528978
281.175879396985,-718752.054653031,-371425.74854774,-447.365805674086,-98.6444965766891,2175.76464707603,0.312156503915927,6.65114725755499,-1.11217073012403,0.624805716426679,-0.938735817242862,2.42862523373406,0.349953631208732,0.652248316445423,1.13691570800014,-89.7073629824158,32.4603839003319,-2.78629234244238e-13,-58.9692190383081,-10.4234229424788,-0.0727783821620562
283.688442211055,-723960.031095957,-372555.684792532,-447.753772285465,-98.7014587129169,2184.85175447015,0.312442813904438,6.68296271974655,-1.11582381522681,0.626579364487284,-0.941053878916018,2.43069188361657,0.349970533552529,0.65220142439379,1.13633663082287,-90.0433156878823,32.6423488841802,-6.05959423722195e-16,-59.0010760902919,-10.4751337310185,0.0986126657274664
286.201005025126,-729286.575608695,-373689.563966551,-448.141338977278,-98.7580405420015,2193.92701628779,0.312728255453875,6.71486896009283,-1.11946922731253,0.628346754364807,-0.943363312500428,2.43274961299755,0.349987289271273,0.652154955807348,1.13576353214363,-90.3865039622178,32.8283083716436,1.15972644796655e-14,-59.0341175337076,-10.5297047026734,0.282418926028324
