mu,VN,VCB,m112,m122,m222,lam1,lam2,lam3,lam4,lam5,yt,gp,g,gs,nvev1,nvev2,nvev3,cbvev1,cbvev2,cbvev3
246,-223435192.516527,-236815997.559796,-56511.4833398162,-3643.61491735133,-15619.5004863022,7.77164665951768,0.537139675979712,2.13998162388074,1.53253898733969,-0.508745502279973,1.00108935709655,0.3497,0.652954,1.14572319144708,-28.0749119857442,244.392715351732,0,58.3458809698124,-122.239629802344,92.8045381546513
248.51256281407,-224057891.72904,-239360142.740017,-56685.9048502855,-3645.55554856479,-15669.1170132013,7.81886205921891,0.53925969842298,2.15032216365978,1.53680817430903,-0.510518100610759,1.00063078797104,0.349719265240186,0.652900263546068,1.14504632129809,-26.0678673923212,244.10246934948,5.74741640478511,122.041519065928,-56.8576070116323,1.01122258093217e-12
251.025125628141,-224772361.605219,-239968938.405614,-56860.1811755228,-3647.48340702684,-15718.5742841959,7.86617472818261,0.541381845617122,2.16066025109178,1.54106566514707,-0.512286383056001,1.000177571478,0.34973833981386,0.652847080731445,1.14437744049488,-26.4327979021364,243.949849798502,5.84464414697595,122.072109574201,-56.8566930180313,-9.89633051110717e-13
253.537688442211,-225509443.809222,-240583506.262773,-57034.3233298342,-3649.39874770793,-15767.876403004,7.91358732926572,0.543506135604828,2.17099651125605,1.54531178655988,-0.514050475255453,0.999729591597747,0.349757227488708,0.65279444039337,1.14371637482486,-26.9971044755968,243.729399034798,5.97433742293848,122.104765771025,-56.8537343745354,-2.91258047238785e-14
256.050251256281,-226169208.996936,-241203964.823541,-57208.3421056703,-3651.3018183647,-15817.0273697948,7.96110249944338,0.54563258735357,2.18133155748126,1.54954685721212,-0.515810499822167,0.999286735955723,0.349775931921536,0.65274233170202,1.14306295557148,-26.9971044755968,243.729399034798,5.97433742293848,122.139493925894,-56.8487227844866,4.82203355183295e-14
258.562814070352,-226830506.188971,-241830434.800263,-57382.2480825168,-3653.19285981653,-15866.0310851164,8.00872285131584,0.547761220705059,2.19166599183299,1.55377118803276,-0.517566576456896,0.998848895673246,0.349794456662588,0.652690744147429,1.14241701928844,-26.9971044755968,243.729399034798,5.97433742293848,122.176299797771,-56.8416500240682,6.93306784331424e-13
261.075376884422,-227493374.268559,-242463039.15509,-57556.0516353898,-3655.07210620914,-15914.8913536428,8.05645097455507,0.549892056328033,2.20200040557966,1.55798508250675,-0.519318822057262,0.99841596522576,0.349812805159645,0.652639667527041,1.14177840758535,-26.9971044755968,243.729399034798,5.97433742293848,122.215188705843,-56.8325079901108,1.07510305226099e-13
263.587939698492,-228157852.081876,-243101903.151639,-57729.7629429565,-3656.93978526554,-15963.61188775,8.10428943729478,0.552025115674144,2.21233537963798,1.56218883695338,-0.521067350822013,0.997987842308148,0.349830980761942,0.652589091933855,1.14114696692409,-26.9971044755968,243.729399034798,5.97433742293848,122.256165588323,-56.8212887429762,7.20988635049821e-13
266.100502512563,-228823978.442546,-243747154.408669,-57903.391995303,-3658.79611852545,-16012.196310929,8.15224078746686,0.554160420936741,2.22267148499916,1.56638274079208,-0.522812274350611,0.997564427706687,0.349848986723891,0.652539007745146,1.14052254842518,-26.9971044755968,243.729399034798,5.97433742293848,122.299235051406,-56.8079845453154,9.9815927609638e-14
268.613065326633,-229491792.136421,-244398922.955612,-58076.948601368,-3660.64132157348,-16060.6481610471,8.20030755408727,0.556297995012347,2.23300928313682,1.57056707679644,-0.524553701738409,0.997145625177255,0.349866826208628,0.652489405611707,1.13990500768369,-26.9971044755968,243.729399034798,5.97433742293848,122.344401410038,-56.7925878973337,3.4586317655849e-13
