mu,VN,VCB,m112,m122,m222,lam1,lam2,lam3,lam4,lam5,yt,gp,g,gs,nvev1,nvev2,nvev3,cbvev1,cbvev2,cbvev3
246,-503878218.237791,-513567571.447826,-69797.0399851652,472.377689738278,-35467.3494678584,4.91322942681918,1.20944202057132,2.50574009481078,0.795524667571224,-0.605656173570448,0.996915789448109,0.3497,0.652954,1.14572319144708,16.942710123205,245.41586047703,0,-31.8160806306958,-159.550437891882,-125.934277971129
248.51256281407,-505501436.818307,-520891583.392807,-69946.9835383753,472.543255308453,-35545.0754111821,4.93291081402871,1.21271147710739,2.51437029520658,0.797635689310909,-0.607360353935955,0.996456726333881,0.349719265240186,0.652900263546068,1.14504632129809,25.6731265308427,239.587350728669,-8.00002444120006e-14,-143.046877140673,-31.1670638480066,-91.2828298861575
251.025125628141,-506439529.884721,-521786659.472363,-70096.3529184952,472.707604547621,-35622.3905180646,4.95255223876787,1.2159711070709,2.52297183510395,0.799737551879796,-0.609057358871122,0.996003020719283,0.34973833981386,0.652847080731445,1.14437744049488,25.6555408594627,239.625438546222,1.15640630966352e-13,-160.719633350252,-28.3995902366152,-55.2320259496826
253.537688442211,-507374821.113631,-522669205.35857,-70245.159524606,472.870760928237,-35699.3025645944,4.97215479409603,1.21922108528148,2.53154532312857,0.801830431006209,-0.610747326215933,0.99555455648955,0.349757227488708,0.65279444039337,1.14371637482486,25.6395523074362,239.66393139513,-5.72425339103513e-16,-169.908536557282,-27.1576477474564,-7.28607588958379
256.050251256281,-508307384.001637,-523544535.770047,-70393.4144544418,473.032747244943,-35775.8191128765,4.99171954559801,1.2224615824837,2.54009135182853,0.803914497689561,-0.612430390116314,0.995111221177803,0.349775931921536,0.65274233170202,1.14306295557148,25.6251428404127,239.702874686372,-7.33084803559853e-15,-170.087977189797,-27.1578636549278,1.23125113290014e-09
258.562814070352,-509237290.798676,-524421686.107047,-70541.1285153852,473.193585640707,-35851.947519014,5.01124753238376,1.22569276547902,2.54861049826442,0.805989918374397,-0.614106681159722,0.994672905815695,0.349794456662588,0.652690744147429,1.14241701928844,25.6122992818159,239.742295914715,2.60497850917365e-14,-170.110723311503,-27.1774323400586,2.15780887461855e-11
261.075376884422,-510164612.492655,-525300861.398698,-70688.3122349588,473.353297631713,-35927.6949407174,5.03073976804246,1.22891479725245,2.55710332457223,0.808056855116393,-0.615776326504483,0.994239504791564,0.349812805159645,0.652639667527041,1.14177840758535,25.6010114706533,239.782212394412,-3.38510944400309e-15,-170.134553834854,-27.1953335059944,3.020349386396e-13
263.587939698492,-511089418.818517,-526182123.070454,-70834.9758708414,473.51190413106,-36003.068344562,5.05019724155387,1.2321278370941,2.56557037850064,0.810115465740773,-0.617439450003238,0.993810915715647,0.349830980761942,0.652589091933855,1.14114696692409,25.5912713580514,239.822635112541,1.38636192647644e-15,-170.159477603629,-27.2115693668123,-1.60272514717477e-14
266.100502512563,-512011778.279279,-527065532.472568,-70981.1294204339,473.66942547135,-36078.0745129128,5.06962091815897,1.23533204071583,2.57401219392411,0.812165903993548,-0.619096172320808,0.993387039291944,0.349848986723891,0.652539007745146,1.14052254842518,25.5830725108521,239.8635708693,-1.04201989559122e-15,-170.185501866985,-27.2261420799545,-5.95201682611845e-13
268.613065326633,-512931758.173267,-527951150.877531,-71126.7826300008,473.825881426227,-36152.720050536,5.08901174019228,1.23852756036332,2.58242929133299,0.814208319685976,-0.620746611046782,0.992967779196336,0.349866826208628,0.652489405611707,1.13990500768369,25.5764098159986,239.905023562365,3.44702711138139e-17,-170.212632538773,-27.2390538098542,2.81923605129776e-12
